matchup,status,home,away,book,player,stat,line,over_price,fetched_at
NOR @ IRQ,Halftime,Norway,Iraq,fanduel,Sander Berge,assists,0.5,600,2026-06-16T23:02:02.587219+00:00
NOR @ IRQ,Halftime,Norway,Iraq,fanduel,Sander Berge,shots,2.0,350,2026-06-16T23:02:02.587219+00:00
NOR @ IRQ,Halftime,Norway,Iraq,fanduel,Sander Berge,shots_on_target,2.0,1800,2026-06-16T23:02:02.587219+00:00
NOR @ IRQ,Halftime,Norway,Iraq,fanduel,Kristoffer Ajer,assists,0.5,650,2026-06-16T23:02:02.587219+00:00
NOR @ IRQ,Halftime,Norway,Iraq,fanduel,Kristoffer Ajer,shots,1.0,180,2026-06-16T23:02:02.587219+00:00
NOR @ IRQ,Halftime,Norway,Iraq,fanduel,Kristoffer Ajer,shots_on_target,1.0,650,2026-06-16T23:02:02.587219+00:00
NOR @ IRQ,Halftime,Norway,Iraq,fanduel,Erling Braut Haaland,assists,0.5,750,2026-06-16T23:02:02.587219+00:00
NOR @ IRQ,Halftime,Norway,Iraq,fanduel,Erling Braut Haaland,shots,6.0,-450,2026-06-16T23:02:02.587219+00:00
NOR @ IRQ,Halftime,Norway,Iraq,fanduel,Erling Braut Haaland,shots_on_target,4.0,-425,2026-06-16T23:02:02.587219+00:00
NOR @ IRQ,Halftime,Norway,Iraq,fanduel,Ali Al-Hamadi,assists,0.5,1100,2026-06-16T23:02:02.587219+00:00
NOR @ IRQ,Halftime,Norway,Iraq,fanduel,Ali Al-Hamadi,shots,6.0,500,2026-06-16T23:02:02.587219+00:00
NOR @ IRQ,Halftime,Norway,Iraq,fanduel,Ali Al-Hamadi,shots_on_target,2.0,900,2026-06-16T23:02:02.587219+00:00
NOR @ IRQ,Halftime,Norway,Iraq,fanduel,Torbjorn Lysaker Heggem,assists,0.5,1200,2026-06-16T23:02:02.587219+00:00
NOR @ IRQ,Halftime,Norway,Iraq,fanduel,Torbjorn Lysaker Heggem,shots,1.0,200,2026-06-16T23:02:02.587219+00:00
NOR @ IRQ,Halftime,Norway,Iraq,fanduel,Torbjorn Lysaker Heggem,shots_on_target,1.0,650,2026-06-16T23:02:02.587219+00:00
NOR @ IRQ,Halftime,Norway,Iraq,fanduel,Ali Jasim Elaibi Al Tameemi,assists,0.5,1200,2026-06-16T23:02:02.587219+00:00
NOR @ IRQ,Halftime,Norway,Iraq,fanduel,Ali Jasim Elaibi Al Tameemi,shots,2.0,320,2026-06-16T23:02:02.587219+00:00
NOR @ IRQ,Halftime,Norway,Iraq,fanduel,Ali Jasim Elaibi Al Tameemi,shots_on_target,2.0,1900,2026-06-16T23:02:02.587219+00:00
NOR @ IRQ,Halftime,Norway,Iraq,fanduel,Ibraheem Bayesh,assists,0.5,1400,2026-06-16T23:02:02.587219+00:00
NOR @ IRQ,Halftime,Norway,Iraq,fanduel,Ibraheem Bayesh,shots,2.0,-135,2026-06-16T23:02:02.587219+00:00
NOR @ IRQ,Halftime,Norway,Iraq,fanduel,Ibraheem Bayesh,shots_on_target,2.0,2000,2026-06-16T23:02:02.587219+00:00
NOR @ IRQ,Halftime,Norway,Iraq,fanduel,Aymen Hussein,assists,0.5,1500,2026-06-16T23:02:02.587219+00:00
NOR @ IRQ,Halftime,Norway,Iraq,fanduel,Aymen Hussein,shots,6.0,1900,2026-06-16T23:02:02.587219+00:00
NOR @ IRQ,Halftime,Norway,Iraq,fanduel,Aymen Hussein,shots_on_target,2.0,150,2026-06-16T23:02:02.587219+00:00
NOR @ IRQ,Halftime,Norway,Iraq,fanduel,Merchas Doski,assists,0.5,2000,2026-06-16T23:02:02.587219+00:00
NOR @ IRQ,Halftime,Norway,Iraq,fanduel,Merchas Doski,shots,1.0,300,2026-06-16T23:02:02.587219+00:00
NOR @ IRQ,Halftime,Norway,Iraq,fanduel,Merchas Doski,shots_on_target,1.0,1200,2026-06-16T23:02:02.587219+00:00
NOR @ IRQ,Halftime,Norway,Iraq,fanduel,Hussein Ali,assists,0.5,2000,2026-06-16T23:02:02.587219+00:00
NOR @ IRQ,Halftime,Norway,Iraq,fanduel,Hussein Ali,shots,1.0,290,2026-06-16T23:02:02.587219+00:00
NOR @ IRQ,Halftime,Norway,Iraq,fanduel,Hussein Ali,shots_on_target,1.0,1300,2026-06-16T23:02:02.587219+00:00
NOR @ IRQ,Halftime,Norway,Iraq,fanduel,Zaid Ismail,assists,0.5,2200,2026-06-16T23:02:02.587219+00:00
NOR @ IRQ,Halftime,Norway,Iraq,fanduel,Zaid Ismail,shots,2.0,650,2026-06-16T23:02:02.587219+00:00
NOR @ IRQ,Halftime,Norway,Iraq,fanduel,Zaid Ismail,shots_on_target,1.0,420,2026-06-16T23:02:02.587219+00:00
NOR @ IRQ,Halftime,Norway,Iraq,fanduel,Akam Hashim,assists,0.5,3300,2026-06-16T23:02:02.587219+00:00
NOR @ IRQ,Halftime,Norway,Iraq,fanduel,Akam Hashim,shots,2.0,370,2026-06-16T23:02:02.587219+00:00
NOR @ IRQ,Halftime,Norway,Iraq,fanduel,Akam Hashim,shots_on_target,1.0,1100,2026-06-16T23:02:02.587219+00:00
NOR @ IRQ,Halftime,Norway,Iraq,fanduel,Zaid Tahseen,assists,0.5,3500,2026-06-16T23:02:02.587219+00:00
NOR @ IRQ,Halftime,Norway,Iraq,fanduel,Zaid Tahseen,shots,3.0,370,2026-06-16T23:02:02.587219+00:00
NOR @ IRQ,Halftime,Norway,Iraq,fanduel,Zaid Tahseen,shots_on_target,1.0,1200,2026-06-16T23:02:02.587219+00:00
NOR @ IRQ,Halftime,Norway,Iraq,fanduel,Amir Al Ammari,shots,2.0,550,2026-06-16T23:02:02.587219+00:00
NOR @ IRQ,Halftime,Norway,Iraq,fanduel,Amir Al Ammari,shots_on_target,1.0,550,2026-06-16T23:02:02.587219+00:00
NOR @ IRQ,Halftime,Norway,Iraq,fanduel,David Moller Wolfe,shots,1.0,195,2026-06-16T23:02:02.587219+00:00
NOR @ IRQ,Halftime,Norway,Iraq,fanduel,David Moller Wolfe,shots_on_target,1.0,480,2026-06-16T23:02:02.587219+00:00
ALG @ ARG,Scheduled,Algeria,Argentina,fanduel,Lionel Messi,assists,0.5,125,2026-06-16T23:02:02.587219+00:00
ALG @ ARG,Scheduled,Algeria,Argentina,fanduel,Lionel Messi,shots,3.0,-550,2026-06-16T23:02:02.587219+00:00
ALG @ ARG,Scheduled,Algeria,Argentina,fanduel,Lionel Messi,shots_on_target,1.0,-700,2026-06-16T23:02:02.587219+00:00
ALG @ ARG,Scheduled,Algeria,Argentina,fanduel,Julian Alvarez,assists,0.5,250,2026-06-16T23:02:02.587219+00:00
ALG @ ARG,Scheduled,Algeria,Argentina,fanduel,Julian Alvarez,shots,1.0,-7000,2026-06-16T23:02:02.587219+00:00
ALG @ ARG,Scheduled,Algeria,Argentina,fanduel,Julian Alvarez,shots_on_target,1.0,-475,2026-06-16T23:02:02.587219+00:00
ALG @ ARG,Scheduled,Algeria,Argentina,fanduel,Enzo Fernandez,assists,0.5,290,2026-06-16T23:02:02.587219+00:00
ALG @ ARG,Scheduled,Algeria,Argentina,fanduel,Enzo Fernandez,shots,1.0,-700,2026-06-16T23:02:02.587219+00:00
ALG @ ARG,Scheduled,Algeria,Argentina,fanduel,Enzo Fernandez,shots_on_target,1.0,-150,2026-06-16T23:02:02.587219+00:00
ALG @ ARG,Scheduled,Algeria,Argentina,fanduel,Thiago Almada,assists,0.5,290,2026-06-16T23:02:02.587219+00:00
ALG @ ARG,Scheduled,Algeria,Argentina,fanduel,Thiago Almada,shots,1.0,-1250,2026-06-16T23:02:02.587219+00:00
ALG @ ARG,Scheduled,Algeria,Argentina,fanduel,Thiago Almada,shots_on_target,1.0,-230,2026-06-16T23:02:02.587219+00:00
ALG @ ARG,Scheduled,Algeria,Argentina,fanduel,Alexis Mac Allister,assists,0.5,360,2026-06-16T23:02:02.587219+00:00
ALG @ ARG,Scheduled,Algeria,Argentina,fanduel,Alexis Mac Allister,shots,1.0,-550,2026-06-16T23:02:02.587219+00:00
ALG @ ARG,Scheduled,Algeria,Argentina,fanduel,Alexis Mac Allister,shots_on_target,1.0,-125,2026-06-16T23:02:02.587219+00:00
ALG @ ARG,Scheduled,Algeria,Argentina,fanduel,Rodrigo Javier De Paul,assists,0.5,370,2026-06-16T23:02:02.587219+00:00
ALG @ ARG,Scheduled,Algeria,Argentina,fanduel,Rodrigo Javier De Paul,shots,1.0,-280,2026-06-16T23:02:02.587219+00:00
ALG @ ARG,Scheduled,Algeria,Argentina,fanduel,Rodrigo Javier De Paul,shots_on_target,1.0,130,2026-06-16T23:02:02.587219+00:00
ALG @ ARG,Scheduled,Algeria,Argentina,fanduel,Lautaro Martinez,assists,0.5,400,2026-06-16T23:02:02.587219+00:00
ALG @ ARG,Scheduled,Algeria,Argentina,fanduel,Lautaro Martinez,shots,1.0,-10000,2026-06-16T23:02:02.587219+00:00
ALG @ ARG,Scheduled,Algeria,Argentina,fanduel,Lautaro Martinez,shots_on_target,1.0,-450,2026-06-16T23:02:02.587219+00:00
ALG @ ARG,Scheduled,Algeria,Argentina,fanduel,Marcos Senesi,assists,0.5,440,2026-06-16T23:02:02.587219+00:00
ALG @ ARG,Scheduled,Algeria,Argentina,fanduel,Marcos Senesi,shots,1.0,100,2026-06-16T23:02:02.587219+00:00
ALG @ ARG,Scheduled,Algeria,Argentina,fanduel,Marcos Senesi,shots_on_target,1.0,340,2026-06-16T23:02:02.587219+00:00
ALG @ ARG,Scheduled,Algeria,Argentina,fanduel,Nahuel Molina,assists,0.5,550,2026-06-16T23:02:02.587219+00:00
ALG @ ARG,Scheduled,Algeria,Argentina,fanduel,Nahuel Molina,shots,1.0,-120,2026-06-16T23:02:02.587219+00:00
ALG @ ARG,Scheduled,Algeria,Argentina,fanduel,Nahuel Molina,shots_on_target,1.0,220,2026-06-16T23:02:02.587219+00:00
ALG @ ARG,Scheduled,Algeria,Argentina,fanduel,Nicolas Tagliafico,assists,0.5,550,2026-06-16T23:02:02.587219+00:00
ALG @ ARG,Scheduled,Algeria,Argentina,fanduel,Nicolas Tagliafico,shots,1.0,-145,2026-06-16T23:02:02.587219+00:00
ALG @ ARG,Scheduled,Algeria,Argentina,fanduel,Nicolas Tagliafico,shots_on_target,1.0,220,2026-06-16T23:02:02.587219+00:00
ALG @ ARG,Scheduled,Algeria,Argentina,fanduel,Riyad Mahrez,assists,0.5,600,2026-06-16T23:02:02.587219+00:00
ALG @ ARG,Scheduled,Algeria,Argentina,fanduel,Riyad Mahrez,shots,1.0,-330,2026-06-16T23:02:02.587219+00:00
ALG @ ARG,Scheduled,Algeria,Argentina,fanduel,Riyad Mahrez,shots_on_target,1.0,130,2026-06-16T23:02:02.587219+00:00
ALG @ ARG,Scheduled,Algeria,Argentina,fanduel,Nicolas Otamendi,assists,0.5,650,2026-06-16T23:02:02.587219+00:00
ALG @ ARG,Scheduled,Algeria,Argentina,fanduel,Nicolas Otamendi,shots,1.0,-120,2026-06-16T23:02:02.587219+00:00
ALG @ ARG,Scheduled,Algeria,Argentina,fanduel,Nicolas Otamendi,shots_on_target,1.0,250,2026-06-16T23:02:02.587219+00:00
ALG @ ARG,Scheduled,Algeria,Argentina,fanduel,Facundo Medina,assists,0.5,650,2026-06-16T23:02:02.587219+00:00
ALG @ ARG,Scheduled,Algeria,Argentina,fanduel,Facundo Medina,shots,1.0,-120,2026-06-16T23:02:02.587219+00:00
ALG @ ARG,Scheduled,Algeria,Argentina,fanduel,Facundo Medina,shots_on_target,1.0,350,2026-06-16T23:02:02.587219+00:00
ALG @ ARG,Scheduled,Algeria,Argentina,fanduel,Houssem Aouar,assists,0.5,850,2026-06-16T23:02:02.587219+00:00
ALG @ ARG,Scheduled,Algeria,Argentina,fanduel,Houssem Aouar,shots,1.0,-195,2026-06-16T23:02:02.587219+00:00
ALG @ ARG,Scheduled,Algeria,Argentina,fanduel,Houssem Aouar,shots_on_target,1.0,210,2026-06-16T23:02:02.587219+00:00
ALG @ ARG,Scheduled,Algeria,Argentina,fanduel,Fares Chaibi,assists,0.5,850,2026-06-16T23:02:02.587219+00:00
ALG @ ARG,Scheduled,Algeria,Argentina,fanduel,Fares Chaibi,shots,1.0,-220,2026-06-16T23:02:02.587219+00:00
ALG @ ARG,Scheduled,Algeria,Argentina,fanduel,Fares Chaibi,shots_on_target,1.0,250,2026-06-16T23:02:02.587219+00:00
ALG @ ARG,Scheduled,Algeria,Argentina,fanduel,Ibrahim Maza,assists,0.5,900,2026-06-16T23:02:02.587219+00:00
ALG @ ARG,Scheduled,Algeria,Argentina,fanduel,Ibrahim Maza,shots,1.0,-220,2026-06-16T23:02:02.587219+00:00
ALG @ ARG,Scheduled,Algeria,Argentina,fanduel,Ibrahim Maza,shots_on_target,1.0,230,2026-06-16T23:02:02.587219+00:00
ALG @ ARG,Scheduled,Algeria,Argentina,fanduel,Cristian Romero,assists,0.5,900,2026-06-16T23:02:02.587219+00:00
ALG @ ARG,Scheduled,Algeria,Argentina,fanduel,Cristian Romero,shots,1.0,-120,2026-06-16T23:02:02.587219+00:00
ALG @ ARG,Scheduled,Algeria,Argentina,fanduel,Cristian Romero,shots_on_target,1.0,260,2026-06-16T23:02:02.587219+00:00
ALG @ ARG,Scheduled,Algeria,Argentina,fanduel,Rayan Ait Nouri,assists,0.5,950,2026-06-16T23:02:02.587219+00:00
ALG @ ARG,Scheduled,Algeria,Argentina,fanduel,Rayan Ait Nouri,shots,1.0,145,2026-06-16T23:02:02.587219+00:00
ALG @ ARG,Scheduled,Algeria,Argentina,fanduel,Rayan Ait Nouri,shots_on_target,1.0,600,2026-06-16T23:02:02.587219+00:00
ALG @ ARG,Scheduled,Algeria,Argentina,fanduel,Hicham Boudaoui,assists,0.5,1000,2026-06-16T23:02:02.587219+00:00
ALG @ ARG,Scheduled,Algeria,Argentina,fanduel,Hicham Boudaoui,shots,1.0,-145,2026-06-16T23:02:02.587219+00:00
ALG @ ARG,Scheduled,Algeria,Argentina,fanduel,Hicham Boudaoui,shots_on_target,1.0,290,2026-06-16T23:02:02.587219+00:00
ALG @ ARG,Scheduled,Algeria,Argentina,fanduel,Rafik Belghali,assists,0.5,1200,2026-06-16T23:02:02.587219+00:00
ALG @ ARG,Scheduled,Algeria,Argentina,fanduel,Rafik Belghali,shots,1.0,145,2026-06-16T23:02:02.587219+00:00
ALG @ ARG,Scheduled,Algeria,Argentina,fanduel,Rafik Belghali,shots_on_target,1.0,650,2026-06-16T23:02:02.587219+00:00
ALG @ ARG,Scheduled,Algeria,Argentina,fanduel,Amine Gouiri,assists,0.5,1300,2026-06-16T23:02:02.587219+00:00
ALG @ ARG,Scheduled,Algeria,Argentina,fanduel,Amine Gouiri,shots,1.0,-475,2026-06-16T23:02:02.587219+00:00
ALG @ ARG,Scheduled,Algeria,Argentina,fanduel,Amine Gouiri,shots_on_target,1.0,105,2026-06-16T23:02:02.587219+00:00
ALG @ ARG,Scheduled,Algeria,Argentina,fanduel,Nabil Bentaleb,assists,0.5,1300,2026-06-16T23:02:02.587219+00:00
ALG @ ARG,Scheduled,Algeria,Argentina,fanduel,Nabil Bentaleb,shots,1.0,-165,2026-06-16T23:02:02.587219+00:00
ALG @ ARG,Scheduled,Algeria,Argentina,fanduel,Nabil Bentaleb,shots_on_target,1.0,370,2026-06-16T23:02:02.587219+00:00
ALG @ ARG,Scheduled,Algeria,Argentina,fanduel,Lisandro Martinez,assists,0.5,1400,2026-06-16T23:02:02.587219+00:00
ALG @ ARG,Scheduled,Algeria,Argentina,fanduel,Lisandro Martinez,shots,1.0,125,2026-06-16T23:02:02.587219+00:00
ALG @ ARG,Scheduled,Algeria,Argentina,fanduel,Lisandro Martinez,shots_on_target,1.0,360,2026-06-16T23:02:02.587219+00:00
ALG @ ARG,Scheduled,Algeria,Argentina,fanduel,Jaouen Hadjam,assists,0.5,3000,2026-06-16T23:02:02.587219+00:00
ALG @ ARG,Scheduled,Algeria,Argentina,fanduel,Jaouen Hadjam,shots,1.0,230,2026-06-16T23:02:02.587219+00:00
ALG @ ARG,Scheduled,Algeria,Argentina,fanduel,Jaouen Hadjam,shots_on_target,1.0,750,2026-06-16T23:02:02.587219+00:00
ALG @ ARG,Scheduled,Algeria,Argentina,fanduel,Aissa Mandi,assists,0.5,3000,2026-06-16T23:02:02.587219+00:00
ALG @ ARG,Scheduled,Algeria,Argentina,fanduel,Aissa Mandi,shots,1.0,185,2026-06-16T23:02:02.587219+00:00
ALG @ ARG,Scheduled,Algeria,Argentina,fanduel,Aissa Mandi,shots_on_target,1.0,650,2026-06-16T23:02:02.587219+00:00
