date,matchup,team,name,stat,raw_avg,tc_proj,actual,diff,result,minutes,source
2026-06-30,LV@NY,LV,Chennedy Carter,PTS,20.0,20.0,18,-2.0,MISS,25,daily_pipeline_fallback
