date,league,matchup,team,player,role,status,stat,direction,market_line,tc_projection,tc_target,edge,threshold,raw_average,source,actual,result
2026-06-17,WNBA,LV@PHX,LV,A'ja Wilson,START,ACTIVE,PTS,OVER,,11.8,10,1.8,1.5,21.6,live_roster_api,,PENDING
2026-06-17,WNBA,LV@PHX,LV,A'ja Wilson,START,ACTIVE,REB,OVER,,5,4,1,1,9.3,live_roster_api,,PENDING
2026-06-17,WNBA,LV@PHX,LV,A'ja Wilson,START,ACTIVE,3PM,OVER,,0.5,0,0.5,0.5,0.4,live_roster_api,,PENDING
2026-06-17,WNBA,LV@PHX,LV,A'ja Wilson,START,ACTIVE,STL,OVER,,0.8,0,0.8,0.5,1.3,live_roster_api,,PENDING
2026-06-17,WNBA,LV@PHX,LV,A'ja Wilson,START,ACTIVE,BLK,OVER,,0.9,0,0.9,0.5,2,live_roster_api,,PENDING
2026-06-17,WNBA,LV@PHX,LV,Jewell Loyd,START,ACTIVE,PTS,OVER,,9.6,8,1.6,1.5,16,live_roster_api,,PENDING
2026-06-17,WNBA,LV@PHX,LV,Jewell Loyd,START,ACTIVE,AST,OVER,,2,1,1,1,3,live_roster_api,,PENDING
2026-06-17,WNBA,LV@PHX,LV,Jewell Loyd,START,ACTIVE,3PM,OVER,,1.1,0,1.1,0.5,1.8,live_roster_api,,PENDING
2026-06-17,WNBA,LV@PHX,LV,Jewell Loyd,START,ACTIVE,STL,OVER,,0.7,0,0.7,0.5,1.2,live_roster_api,,PENDING
2026-06-17,WNBA,LV@PHX,LV,Jackie Young,START,ACTIVE,PTS,OVER,,8.9,7,1.9,1.5,14.1,live_roster_api,,PENDING
2026-06-17,WNBA,LV@PHX,LV,Jackie Young,START,ACTIVE,3PM,OVER,,0.9,0,0.9,0.5,1.3,live_roster_api,,PENDING
2026-06-17,WNBA,LV@PHX,LV,Jackie Young,START,ACTIVE,STL,OVER,,0.7,0,0.7,0.5,1.1,live_roster_api,,PENDING
2026-06-17,WNBA,LV@PHX,LV,Chelsea Gray,START,ACTIVE,3PM,OVER,,0.8,0,0.8,0.5,1.2,live_roster_api,,PENDING
2026-06-17,WNBA,LV@PHX,LV,Chelsea Gray,START,ACTIVE,STL,OVER,,0.7,0,0.7,0.5,1.2,live_roster_api,,PENDING
2026-06-17,WNBA,LV@PHX,LV,NaLyssa Smith,START,ACTIVE,PTS,OVER,,7.8,6,1.8,1.5,11.3,live_roster_api,,PENDING
2026-06-17,WNBA,LV@PHX,LV,NaLyssa Smith,START,ACTIVE,REB,OVER,,4.1,3,1.1,1,7.1,live_roster_api,,PENDING
2026-06-17,WNBA,LV@PHX,LV,NaLyssa Smith,START,ACTIVE,3PM,OVER,,0.5,0,0.5,0.5,0.5,live_roster_api,,PENDING
2026-06-17,WNBA,LV@PHX,LV,Brianna Turner,BENCH,ACTIVE,REB,OVER,,3.4,2,1.4,1,5.5,live_roster_api,,PENDING
2026-06-17,WNBA,LV@PHX,LV,Brianna Turner,BENCH,ACTIVE,STL,OVER,,0.5,0,0.5,0.5,0.7,live_roster_api,,PENDING
2026-06-17,WNBA,LV@PHX,LV,Brianna Turner,BENCH,ACTIVE,BLK,OVER,,0.5,0,0.5,0.5,1,live_roster_api,,PENDING
2026-06-17,WNBA,LV@PHX,LV,Cheyenne Parker-Tyus,BENCH,ACTIVE,PTS,OVER,,6.8,5,1.8,1.5,8.9,live_roster_api,,PENDING
2026-06-17,WNBA,LV@PHX,LV,Cheyenne Parker-Tyus,BENCH,ACTIVE,REB,OVER,,3.2,2,1.2,1,5,live_roster_api,,PENDING
2026-06-17,WNBA,LV@PHX,LV,Cheyenne Parker-Tyus,BENCH,ACTIVE,STL,OVER,,0.5,0,0.5,0.5,0.7,live_roster_api,,PENDING
2026-06-17,WNBA,LV@PHX,LV,Cheyenne Parker-Tyus,BENCH,ACTIVE,BLK,OVER,,0.5,0,0.5,0.5,0.9,live_roster_api,,PENDING
2026-06-17,WNBA,LV@PHX,LV,Stephanie Talbot,BENCH,ACTIVE,3PM,OVER,,0.6,0,0.6,0.5,0.6,live_roster_api,,PENDING
2026-06-17,WNBA,LV@PHX,LV,Stephanie Talbot,BENCH,ACTIVE,STL,OVER,,0.5,0,0.5,0.5,0.6,live_roster_api,,PENDING
2026-06-17,WNBA,LV@PHX,LV,Kierstan Bell,BENCH,ACTIVE,PTS,OVER,,4.5,3,1.5,1.5,3.1,live_roster_api,,PENDING
2026-06-17,WNBA,LV@PHX,LV,Kierstan Bell,BENCH,ACTIVE,AST,OVER,,1,0,1,1,0.6,live_roster_api,,PENDING
2026-06-17,WNBA,LV@PHX,LV,Kierstan Bell,BENCH,ACTIVE,3PM,OVER,,0.5,0,0.5,0.5,0.5,live_roster_api,,PENDING
2026-06-17,WNBA,LV@PHX,PHX,Alyssa Thomas,START,ACTIVE,REB,OVER,,4.3,3,1.3,1,7.6,live_roster_api,,PENDING
2026-06-17,WNBA,LV@PHX,PHX,Alyssa Thomas,START,ACTIVE,STL,OVER,,0.9,0,0.9,0.5,1.6,live_roster_api,,PENDING
2026-06-17,WNBA,LV@PHX,PHX,DeWanna Bonner,START,ACTIVE,PTS,OVER,,9,7,2,1.5,14.4,live_roster_api,,PENDING
2026-06-17,WNBA,LV@PHX,PHX,DeWanna Bonner,START,ACTIVE,3PM,OVER,,0.8,0,0.8,0.5,1.2,live_roster_api,,PENDING
2026-06-17,WNBA,LV@PHX,PHX,DeWanna Bonner,START,ACTIVE,STL,OVER,,0.7,0,0.7,0.5,1.2,live_roster_api,,PENDING
