date,league,matchup,team,player,role,status,stat,direction,market_line,tc_projection,tc_target,edge,threshold,raw_average,source,actual,result
2026-07-13,WORLD_CUP,Argentina@England,England,England_DEF_1,DEF,starter,TKL,UNDER,1.0,0.78,1.0,-0.22,0.5,0.78,SELF_EDGE,,PENDING
2026-07-13,WORLD_CUP,Argentina@England,England,England_DEF_1,DEF,starter,FC,UNDER,0.5,0.27,0.5,-0.23,0.5,0.27,SELF_EDGE,,PENDING
2026-07-13,WORLD_CUP,Argentina@England,England,England_DEF_2,DEF,starter,TKL,UNDER,1.0,0.78,1.0,-0.22,0.5,0.78,SELF_EDGE,,PENDING
2026-07-13,WORLD_CUP,Argentina@England,England,England_DEF_2,DEF,starter,FC,UNDER,0.5,0.27,0.5,-0.23,0.5,0.27,SELF_EDGE,,PENDING
2026-07-13,WORLD_CUP,Argentina@England,England,England_DEF_3,DEF,starter,TKL,UNDER,1.0,0.78,1.0,-0.22,0.5,0.78,SELF_EDGE,,PENDING
2026-07-13,WORLD_CUP,Argentina@England,England,England_DEF_3,DEF,starter,FC,UNDER,0.5,0.27,0.5,-0.23,0.5,0.27,SELF_EDGE,,PENDING
2026-07-13,WORLD_CUP,Argentina@England,England,England_DEF_4,DEF,starter,TKL,UNDER,1.0,0.78,1.0,-0.22,0.5,0.78,SELF_EDGE,,PENDING
2026-07-13,WORLD_CUP,Argentina@England,England,England_DEF_4,DEF,starter,FC,UNDER,0.5,0.27,0.5,-0.23,0.5,0.27,SELF_EDGE,,PENDING
2026-07-13,WORLD_CUP,Argentina@England,England,England_MID_1,MID,starter,S,UNDER,0.5,0.38,0.5,-0.12,0.5,0.38,SELF_EDGE,,PENDING
2026-07-13,WORLD_CUP,Argentina@England,England,England_MID_1,MID,starter,COR,UNDER,0.5,0.27,0.5,-0.23,0.5,0.27,SELF_EDGE,,PENDING
2026-07-13,WORLD_CUP,Argentina@England,England,England_MID_1,MID,starter,TKL,OVER,0.5,0.63,0.5,0.13,0.5,0.63,SELF_EDGE,,PENDING
2026-07-13,WORLD_CUP,Argentina@England,England,England_MID_2,MID,starter,S,UNDER,0.5,0.38,0.5,-0.12,0.5,0.38,SELF_EDGE,,PENDING
2026-07-13,WORLD_CUP,Argentina@England,England,England_MID_2,MID,starter,COR,UNDER,0.5,0.27,0.5,-0.23,0.5,0.27,SELF_EDGE,,PENDING
2026-07-13,WORLD_CUP,Argentina@England,England,England_MID_2,MID,starter,TKL,OVER,0.5,0.63,0.5,0.13,0.5,0.63,SELF_EDGE,,PENDING
2026-07-13,WORLD_CUP,Argentina@England,England,England_MID_3,MID,starter,S,UNDER,0.5,0.38,0.5,-0.12,0.5,0.38,SELF_EDGE,,PENDING
2026-07-13,WORLD_CUP,Argentina@England,England,England_MID_3,MID,starter,COR,UNDER,0.5,0.27,0.5,-0.23,0.5,0.27,SELF_EDGE,,PENDING
