matchup,status,home,away,book,player,stat,line,over_price,fetched_at
RSA @ CZE,Scheduled,South Africa,Czechia,none,,,,,2026-06-18T01:03:14.278496+00:00
BIH @ SUI,Scheduled,Bosnia-Herzegovina,Switzerland,none,,,,,2026-06-18T01:03:14.278496+00:00
QAT @ CAN,Scheduled,Qatar,Canada,none,,,,,2026-06-18T01:03:14.278496+00:00
KOR @ MEX,Scheduled,South Korea,Mexico,none,,,,,2026-06-18T01:03:14.278496+00:00
