odds_event_id,commence,away_team,home_team,book,stat,player,direction,line,odds
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,draftkings,player_rebounds,Sarah Ashlee Barker,Over,4.5,-108
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,draftkings,player_rebounds,Sarah Ashlee Barker,Under,4.5,-126
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,draftkings,player_rebounds,Kayla McBride,Over,3.5,-166
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,draftkings,player_rebounds,Kayla McBride,Under,3.5,122
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,draftkings,player_rebounds,Bridget Carleton,Over,3.5,-105
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,draftkings,player_rebounds,Bridget Carleton,Under,3.5,-130
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,draftkings,player_rebounds_assists,Olivia Miles,Over,11.5,-124
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,draftkings,player_rebounds_assists,Olivia Miles,Under,11.5,-110
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,draftkings,player_rebounds_assists,Natasha Howard,Over,10.5,-130
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,draftkings,player_rebounds_assists,Natasha Howard,Under,10.5,-105
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,draftkings,player_rebounds_assists,Courtney Williams,Over,9.5,-105
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,draftkings,player_rebounds_assists,Courtney Williams,Under,9.5,-130
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,draftkings,player_rebounds_assists,Carla Leite,Over,7.5,-120
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,draftkings,player_rebounds_assists,Carla Leite,Under,7.5,-113
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,draftkings,player_rebounds_assists,Emily Engstler,Over,7.5,-116
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,draftkings,player_rebounds_assists,Emily Engstler,Under,7.5,-117
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,draftkings,player_rebounds_assists,Sarah Ashlee Barker,Over,7.5,-108
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,draftkings,player_rebounds_assists,Sarah Ashlee Barker,Under,7.5,-126
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,draftkings,player_rebounds_assists,Nia Coffey,Over,7.5,107
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,draftkings,player_rebounds_assists,Nia Coffey,Under,7.5,-145
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,draftkings,player_rebounds_assists,Kayla McBride,Over,6.5,-134
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,draftkings,player_rebounds_assists,Kayla McBride,Under,6.5,-101
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,draftkings,player_threes,Bridget Carleton,Over,2.5,144
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,draftkings,player_threes,Bridget Carleton,Under,2.5,-197
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,draftkings,player_threes,Kayla McBride,Over,1.5,-183
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,draftkings,player_threes,Kayla McBride,Under,1.5,134
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,draftkings,player_threes,Courtney Williams,Over,1.5,101
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,draftkings,player_threes,Courtney Williams,Under,1.5,-138
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,draftkings,player_threes,Nia Coffey,Over,1.5,132
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,draftkings,player_threes,Nia Coffey,Under,1.5,-181
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,draftkings,player_threes,Olivia Miles,Over,1.5,133
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,draftkings,player_threes,Olivia Miles,Under,1.5,-182
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,draftkings,player_threes,Sarah Ashlee Barker,Over,1.5,144
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,draftkings,player_threes,Sarah Ashlee Barker,Under,1.5,-198
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,draftkings,player_threes,Megan Gustafson,Over,0.5,-217
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,draftkings,player_threes,Megan Gustafson,Under,0.5,158
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,draftkings,player_threes,Emily Engstler,Over,0.5,-201
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,draftkings,player_threes,Emily Engstler,Under,0.5,146
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,draftkings,player_threes,Carla Leite,Over,0.5,100
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,draftkings,player_threes,Carla Leite,Under,0.5,-137
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_assists,Kayla McBride,Over,2.5,-128
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_assists,Kayla McBride,Under,2.5,-104
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_assists,Courtney Williams,Over,3.5,-162
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_assists,Courtney Williams,Under,3.5,122
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_assists,Olivia Miles,Over,6.5,-106
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_assists,Olivia Miles,Under,6.5,-125
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_assists,Sarah Ashlee Barker,Over,2.5,-146
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_assists,Sarah Ashlee Barker,Under,2.5,110
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_assists,Carla Leite,Over,5.5,-108
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_assists,Carla Leite,Under,5.5,-122
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_assists,Natasha Howard,Over,2.5,-146
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_assists,Natasha Howard,Under,2.5,110
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_points,Kayla McBride,Over,14.5,-106
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_points,Kayla McBride,Under,14.5,-122
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_points,Megan Gustafson,Over,13.5,100
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_points,Megan Gustafson,Under,13.5,-130
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_points,Bridget Carleton,Over,12.5,-113
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_points,Bridget Carleton,Under,12.5,-115
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_points,Courtney Williams,Over,16.5,104
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_points,Courtney Williams,Under,16.5,-135
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_points,Olivia Miles,Over,17.5,104
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_points,Olivia Miles,Under,17.5,-135
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_points,Carla Leite,Over,13.5,-102
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_points,Carla Leite,Under,13.5,-128
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_points,Natasha Howard,Over,16.5,-114
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_points,Natasha Howard,Under,16.5,-114
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_points,Sarah Ashlee Barker,Over,9.5,-110
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_points,Sarah Ashlee Barker,Under,9.5,-118
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_points,Emily Engstler,Over,8.5,-114
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_points,Emily Engstler,Under,8.5,-114
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_points,Nia Coffey,Over,7.5,-102
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_points,Nia Coffey,Under,7.5,-128
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_points_assists,Kayla McBride,Over,17.5,100
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_points_assists,Kayla McBride,Under,17.5,-132
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_points_assists,Carla Leite,Over,18.5,-125
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_points_assists,Carla Leite,Under,18.5,-106
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_points_assists,Courtney Williams,Over,20.5,-102
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_points_assists,Courtney Williams,Under,20.5,-130
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_points_assists,Olivia Miles,Over,23.5,-120
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_points_assists,Olivia Miles,Under,23.5,-110
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_points_assists,Sarah Ashlee Barker,Over,12.5,-110
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_points_assists,Sarah Ashlee Barker,Under,12.5,-120
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_points_rebounds,Bridget Carleton,Over,16.5,100
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_points_rebounds,Bridget Carleton,Under,16.5,-132
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_points_rebounds,Megan Gustafson,Over,17.5,-130
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_points_rebounds,Megan Gustafson,Under,17.5,-102
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_points_rebounds,Courtney Williams,Over,21.5,-110
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_points_rebounds,Courtney Williams,Under,21.5,-120
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_points_rebounds,Olivia Miles,Over,22.5,-114
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_points_rebounds,Olivia Miles,Under,22.5,-114
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_points_rebounds,Natasha Howard,Over,24.5,-125
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_points_rebounds,Natasha Howard,Under,24.5,-106
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_points_rebounds,Emily Engstler,Over,14.5,-102
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_points_rebounds,Emily Engstler,Under,14.5,-130
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_points_rebounds,Sarah Ashlee Barker,Over,13.5,-132
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_points_rebounds,Sarah Ashlee Barker,Under,13.5,100
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_points_rebounds_assists,Nia Coffey,Over,14.5,-130
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_points_rebounds_assists,Nia Coffey,Under,14.5,-102
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_points_rebounds_assists,Bridget Carleton,Over,18.5,-106
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_points_rebounds_assists,Bridget Carleton,Under,18.5,-125
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_points_rebounds_assists,Kayla McBride,Over,21.5,-102
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_points_rebounds_assists,Kayla McBride,Under,21.5,-130
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_points_rebounds_assists,Olivia Miles,Over,29.5,-110
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_points_rebounds_assists,Olivia Miles,Under,29.5,-120
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_points_rebounds_assists,Courtney Williams,Over,25.5,-114
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_points_rebounds_assists,Courtney Williams,Under,25.5,-114
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_points_rebounds_assists,Sarah Ashlee Barker,Over,16.5,-130
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_points_rebounds_assists,Sarah Ashlee Barker,Under,16.5,-102
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_points_rebounds_assists,Carla Leite,Over,21.5,-102
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_points_rebounds_assists,Carla Leite,Under,21.5,-128
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_points_rebounds_assists,Natasha Howard,Over,27.5,-120
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_points_rebounds_assists,Natasha Howard,Under,27.5,-110
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_rebounds,Olivia Miles,Over,5.5,-106
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_rebounds,Olivia Miles,Under,5.5,-125
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_rebounds,Kayla McBride,Over,3.5,-162
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_rebounds,Kayla McBride,Under,3.5,122
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_rebounds,Nia Coffey,Over,5.5,102
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_rebounds,Nia Coffey,Under,5.5,-136
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_rebounds,Sarah Ashlee Barker,Over,4.5,-106
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_rebounds,Sarah Ashlee Barker,Under,4.5,-125
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_rebounds,Bridget Carleton,Over,3.5,-110
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_rebounds,Bridget Carleton,Under,3.5,-120
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_rebounds,Megan Gustafson,Over,4.5,-130
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_rebounds,Megan Gustafson,Under,4.5,-102
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_rebounds,Courtney Williams,Over,5.5,110
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_rebounds,Courtney Williams,Under,5.5,-146
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_rebounds,Natasha Howard,Over,8.5,118
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_rebounds,Natasha Howard,Under,8.5,-158
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_rebounds,Emily Engstler,Over,5.5,-112
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_rebounds,Emily Engstler,Under,5.5,-118
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_rebounds_assists,Olivia Miles,Over,12.5,110
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_rebounds_assists,Olivia Miles,Under,12.5,-146
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_rebounds_assists,Kayla McBride,Over,6.5,-125
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_rebounds_assists,Kayla McBride,Under,6.5,-106
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_rebounds_assists,Courtney Williams,Over,9.5,-102
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_rebounds_assists,Courtney Williams,Under,9.5,-130
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_rebounds_assists,Sarah Ashlee Barker,Over,7.5,100
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_rebounds_assists,Sarah Ashlee Barker,Under,7.5,-132
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_threes,Kayla McBride,Over,1.5,-188
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_threes,Kayla McBride,Under,1.5,140
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_threes,Bridget Carleton,Over,2.5,158
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_threes,Bridget Carleton,Under,2.5,-215
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_threes,Olivia Miles,Over,1.5,128
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_threes,Olivia Miles,Under,1.5,-172
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_threes,Courtney Williams,Over,1.5,118
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_threes,Courtney Williams,Under,1.5,-158
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_threes,Sarah Ashlee Barker,Over,1.5,128
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_threes,Sarah Ashlee Barker,Under,1.5,-172
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_threes,Nia Coffey,Over,1.5,128
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,fanduel,player_threes,Nia Coffey,Under,1.5,-172
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,betrivers,player_assists,Carla Leite,Over,5.5,102
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,betrivers,player_assists,Courtney Williams,Over,3.5,-148
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,betrivers,player_assists,Kayla McBride,Over,2.5,-148
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,betrivers,player_assists,Natasha Howard,Over,2.5,-139
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,betrivers,player_assists,Olivia Miles,Over,6.5,-103
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,betrivers,player_assists,Emily Engstler,Over,2.5,130
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,betrivers,player_assists,Sarah Ashlee Barker,Over,2.5,-155
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,betrivers,player_points,Courtney Williams,Over,17.5,108
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,betrivers,player_points,Natasha Howard,Over,17.5,105
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,betrivers,player_points,Natasha Howard,Over,16.5,-118
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,betrivers,player_points,Emily Engstler,Over,8.5,-104
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,betrivers,player_points,Megan Gustafson,Over,12.5,-122
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,betrivers,player_points,Kayla McBride,Over,14.5,-130
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,betrivers,player_points,Bridget Carleton,Over,13.5,108
98f03fd7c10f0659cf6e9a6934569117,2026-06-16T00:00:00Z,Portland Fire,Minnesota Lynx,betrivers,player_points,Carla Leite,Over,12.5,-136
