espn_event_id,date,match,team,player_id,player,starter,pos,totalGoals,goalAssists,totalShots,shotsOnTarget,foulsCommitted,foulsSuffered,yellowCards,redCards,saves,ownGoals,minutesPlayed
633790,2022-11-20,ECU@QAT,QAT,97307,Saad Al-Sheeb,1,,0,0,0,0,1,1,1,0,1,0,0
633790,2022-11-20,ECU@QAT,QAT,205377,Boualem Khoukhi,1,,0,0,0,0,0,1,0,0,0,0,0
633790,2022-11-20,ECU@QAT,QAT,156757,Abdelkarim Hassan,1,,0,0,1,0,0,3,0,0,0,0,0
633790,2022-11-20,ECU@QAT,QAT,219511,Bassam Al-Rawi,1,,0,0,0,0,1,2,0,0,0,0,0
633790,2022-11-20,ECU@QAT,QAT,272874,Homam Ahmed,1,,0,0,0,0,1,2,0,0,0,0,0
633790,2022-11-20,ECU@QAT,QAT,101982,Pedro Miguel,1,,0,0,1,0,3,3,0,0,0,0,0
633790,2022-11-20,ECU@QAT,QAT,172245,Karim Boudiaf,1,,0,0,0,0,2,0,1,0,0,0,0
633790,2022-11-20,ECU@QAT,QAT,143613,Abdulaziz Hatem,1,,0,0,0,0,3,1,0,0,0,0,0
633790,2022-11-20,ECU@QAT,QAT,236586,Hassan Al-Haydos,1,,0,0,0,0,1,0,0,0,0,0,0
633790,2022-11-20,ECU@QAT,QAT,219258,Akram Afif,1,,0,0,1,0,1,1,1,0,0,0,0
633790,2022-11-20,ECU@QAT,QAT,219252,Almoez Ali,1,,0,0,1,0,1,1,1,0,0,0,0
633790,2022-11-20,ECU@QAT,QAT,313131,Naif Al Hadhrami,0,,0,0,0,0,0,0,0,0,0,0,0
633790,2022-11-20,ECU@QAT,QAT,219247,Salem Al-Hajri,0,,0,0,0,0,0,0,0,0,0,0,0
633790,2022-11-20,ECU@QAT,QAT,253337,Musaab Khidir,0,,0,0,0,0,0,0,0,0,0,0,0
633790,2022-11-20,ECU@QAT,QAT,185984,Mohammed Muntari,0,,0,0,1,0,0,0,0,0,0,0,0
633790,2022-11-20,ECU@QAT,QAT,267954,Khalid Muneer,0,,0,0,0,0,0,0,0,0,0,0,0
633790,2022-11-20,ECU@QAT,QAT,300011,Moustafa Tarek Mashal,0,,0,0,0,0,0,0,0,0,0,0,0
633790,2022-11-20,ECU@QAT,QAT,219253,Yousof Hassan,0,,0,0,0,0,0,0,0,0,0,0,0
633790,2022-11-20,ECU@QAT,QAT,310373,Jassem Gaber,0,,0,0,0,0,0,0,0,0,0,0,0
633790,2022-11-20,ECU@QAT,QAT,219254,Assim Madibo,0,,0,0,0,0,0,0,0,0,0,0,0
633790,2022-11-20,ECU@QAT,QAT,236582,Ismail Mohamad,0,,0,0,0,0,0,0,0,0,0,0,0
633790,2022-11-20,ECU@QAT,QAT,270409,Mohammed Waad,0,,0,0,0,0,1,0,0,0,0,0,0
633790,2022-11-20,ECU@QAT,QAT,263311,Ahmed Alaaeldin,0,,0,0,0,0,0,0,0,0,0,0,0
633790,2022-11-20,ECU@QAT,QAT,236584,Ali Asad,0,,0,0,0,0,0,0,0,0,0,0,0
633790,2022-11-20,ECU@QAT,QAT,270844,Meshaal Barsham,0,,0,0,0,0,0,0,0,0,0,0,0
633790,2022-11-20,ECU@QAT,QAT,219718,Tarek Salman,0,,0,0,0,0,0,0,0,0,0,0,0
633790,2022-11-20,ECU@QAT,ECU,207921,Hernán Galíndez,1,,0,0,0,0,0,0,0,0,0,0,0
633790,2022-11-20,ECU@QAT,ECU,292062,Piero Hincapié,1,,0,0,0,0,0,0,0,0,0,0,0
633790,2022-11-20,ECU@QAT,ECU,251963,Félix Torres,1,,0,1,0,0,0,0,0,0,0,0,0
633790,2022-11-20,ECU@QAT,ECU,214689,Pervis Estupiñán,1,,0,0,0,0,4,0,0,0,0,0,0
633790,2022-11-20,ECU@QAT,ECU,256560,Ángelo Preciado,1,,0,1,1,0,2,1,0,0,0,0,0
633790,2022-11-20,ECU@QAT,ECU,289877,Moisés Caicedo,1,,0,0,0,0,1,2,1,0,0,0,0
633790,2022-11-20,ECU@QAT,ECU,208046,Jhegson Méndez,1,,0,0,0,0,3,1,1,0,0,0,0
633790,2022-11-20,ECU@QAT,ECU,182021,Romario Ibarra,1,,0,0,2,1,0,0,0,0,0,0,0
633790,2022-11-20,ECU@QAT,ECU,277352,Gonzalo Plata,1,,0,0,0,0,1,3,0,0,0,0,0
633790,2022-11-20,ECU@QAT,ECU,249848,Michael Estrada,1,,0,0,0,0,0,3,0,0,0,0,0
633790,2022-11-20,ECU@QAT,ECU,171771,Enner Valencia,1,,2,0,2,2,1,4,0,0,0,0,0
633790,2022-11-20,ECU@QAT,ECU,201531,Robert Arboleda,0,,0,0,0,0,0,0,0,0,0,0,0
633790,2022-11-20,ECU@QAT,ECU,328013,Jeremy Sarmiento,0,,0,0,0,0,0,1,0,0,0,0,0
633790,2022-11-20,ECU@QAT,ECU,269881,Moisés Ramírez,0,,0,0,0,0,0,0,0,0,0,0,0
633790,2022-11-20,ECU@QAT,ECU,241245,José Cifuentes,0,,0,0,0,0,2,0,0,0,0,0,0
633790,2022-11-20,ECU@QAT,ECU,95614,Alexander Domínguez,0,,0,0,0,0,0,0,0,0,0,0,0
633790,2022-11-20,ECU@QAT,ECU,262111,Alan Franco,0,,0,0,0,0,0,0,0,0,0,0,0
633790,2022-11-20,ECU@QAT,ECU,199963,Carlos Gruezo,0,,0,0,0,0,0,0,0,0,0,0,0
633790,2022-11-20,ECU@QAT,ECU,252702,Djorkaeff Reasco,0,,0,0,0,0,0,0,0,0,0,0,0
633790,2022-11-20,ECU@QAT,ECU,199038,Ángel Mena,0,,0,0,0,0,0,0,0,0,0,0,0
633790,2022-11-20,ECU@QAT,ECU,276615,Diego Palacios,0,,0,0,0,0,0,0,0,0,0,0,0
633790,2022-11-20,ECU@QAT,ECU,287005,Willian Pacho,0,,0,0,0,0,0,0,0,0,0,0,0
633790,2022-11-20,ECU@QAT,ECU,286665,Jackson Porozo,0,,0,0,0,0,0,0,0,0,0,0,0
633790,2022-11-20,ECU@QAT,ECU,204067,Xavier Arreaga,0,,0,0,0,0,0,0,0,0,0,0,0
633790,2022-11-20,ECU@QAT,ECU,167048,Ayrton Preciado,0,,0,0,0,0,0,0,0,0,0,0,0
633790,2022-11-20,ECU@QAT,ECU,281316,Kevin Rodríguez,0,,0,0,1,0,1,0,0,0,0,0,0
633789,2022-11-21,IRN@ENG,ENG,159443,Jordan Pickford,1,,0,0,0,0,0,0,0,0,1,0,0
633789,2022-11-21,IRN@ENG,ENG,157073,Harry Maguire,1,,0,1,2,0,0,0,0,0,0,0,0
633789,2022-11-21,IRN@ENG,ENG,157974,John Stones,1,,0,0,0,0,2,0,0,0,0,0,0
633789,2022-11-21,IRN@ENG,ENG,167127,Luke Shaw,1,,0,1,1,0,0,1,0,0,0,0,0
633789,2022-11-21,IRN@ENG,ENG,143637,Kieran Trippier,1,,0,0,1,0,0,0,0,0,0,0,0
633789,2022-11-21,IRN@ENG,ENG,231167,Mason Mount,1,,0,0,1,0,2,4,0,0,0,0,0
633789,2022-11-21,IRN@ENG,ENG,238262,Declan Rice,1,,0,0,0,0,0,0,0,0,0,0,0
633789,2022-11-21,IRN@ENG,ENG,291281,Jude Bellingham,1,,1,0,1,1,1,1,0,0,0,0,0
633789,2022-11-21,IRN@ENG,ENG,142200,Harry Kane,1,,0,2,0,0,0,1,0,0,0,0,0
633789,2022-11-21,IRN@ENG,ENG,156366,Raheem Sterling,1,,1,1,1,1,0,0,0,0,0,0,0
633789,2022-11-21,IRN@ENG,ENG,280555,Bukayo Saka,1,,2,0,3,3,2,2,0,0,0,0,0
633789,2022-11-21,IRN@ENG,ENG,241077,Ben White,0,,0,0,0,0,0,0,0,0,0,0,0
633789,2022-11-21,IRN@ENG,ENG,161715,Nick Pope,0,,0,0,0,0,0,0,0,0,0,0,0
633789,2022-11-21,IRN@ENG,ENG,172850,Jack Grealish,0,,1,0,1,1,0,3,0,0,0,0,0
633789,2022-11-21,IRN@ENG,ENG,236015,Aaron Ramsdale,0,,0,0,0,0,0,0,0,0,0,0,0
633789,2022-11-21,IRN@ENG,ENG,127262,Jordan Henderson,0,,0,0,0,0,0,0,0,0,0,0,0
633789,2022-11-21,IRN@ENG,ENG,223532,Trent Alexander-Arnold,0,,0,0,0,0,0,0,0,0,0,0,0
633789,2022-11-21,IRN@ENG,ENG,223453,Kalvin Phillips,0,,0,0,0,0,0,0,0,0,0,0,0
633789,2022-11-21,IRN@ENG,ENG,156365,Conor Coady,0,,0,0,0,0,0,0,0,0,0,0,0
633789,2022-11-21,IRN@ENG,ENG,230945,Marcus Rashford,0,,1,0,2,1,1,0,0,0,0,0,0
633789,2022-11-21,IRN@ENG,ENG,129358,Kyle Walker,0,,0,0,0,0,0,0,0,0,0,0,0
633789,2022-11-21,IRN@ENG,ENG,266696,Conor Gallagher,0,,0,0,0,0,0,0,0,0,0,0,0
633789,2022-11-21,IRN@ENG,ENG,138924,Callum Wilson,0,,0,1,0,0,0,0,0,0,0,0,0
633789,2022-11-21,IRN@ENG,ENG,155532,Eric Dier,0,,0,0,0,0,0,0,0,0,0,0,0
633789,2022-11-21,IRN@ENG,ENG,250787,Phil Foden,0,,0,0,0,0,1,0,0,0,0,0,0
633789,2022-11-21,IRN@ENG,IRN,214798,Alireza Beiranvand,1,,0,0,0,0,0,0,0,0,0,0,0
633789,2022-11-21,IRN@ENG,IRN,253376,Roozbeh Cheshmi,1,,0,0,0,0,0,0,0,0,0,0,0
633789,2022-11-21,IRN@ENG,IRN,194861,Majid Hosseini,1,,0,0,0,0,1,1,0,0,0,0,0
633789,2022-11-21,IRN@ENG,IRN,211720,Morteza Pouraliganji,1,,0,0,0,0,3,1,1,0,0,0,0
633789,2022-11-21,IRN@ENG,IRN,226302,Milad Mohammadi,1,,0,0,0,0,0,0,0,0,0,0,0
633789,2022-11-21,IRN@ENG,IRN,194870,Sadegh Moharrami,1,,0,0,0,0,2,0,0,0,0,0,0
633789,2022-11-21,IRN@ENG,IRN,172263,Ali Karimi,1,,0,0,0,0,2,1,0,0,0,0,0
633789,2022-11-21,IRN@ENG,IRN,264689,Ahmad Noorollahi,1,,0,0,1,0,2,0,0,0,0,0,0
633789,2022-11-21,IRN@ENG,IRN,203453,Ehsan Hajsafi,1,,0,0,0,0,0,2,0,0,0,0,0
633789,2022-11-21,IRN@ENG,IRN,188055,Alireza Jahanbakhsh,1,,0,0,1,0,1,0,1,0,0,0,0
633789,2022-11-21,IRN@ENG,IRN,219611,Mehdi Taremi,1,,2,0,3,2,1,1,0,0,0,0,0
633789,2022-11-21,IRN@ENG,IRN,235519,Saman Ghoddos,0,,0,0,0,0,0,0,0,0,0,0,0
633789,2022-11-21,IRN@ENG,IRN,226301,Mehdi Torabi,0,,0,0,1,0,0,0,0,0,0,0,0
633789,2022-11-21,IRN@ENG,IRN,214800,Vahid Amiri,0,,0,0,0,0,0,0,0,0,0,0,0
633789,2022-11-21,IRN@ENG,IRN,317091,Abolfazl Jalali,0,,0,0,0,0,0,0,0,0,0,0,0
633789,2022-11-21,IRN@ENG,IRN,205522,Karim Ansarifard,0,,0,0,0,0,0,0,0,0,0,0,0
633789,2022-11-21,IRN@ENG,IRN,180674,Shoja Khalilzadeh,0,,0,0,0,0,0,0,0,0,0,0,0
633789,2022-11-21,IRN@ENG,IRN,218086,Ramin Rezaeian,0,,0,0,0,0,0,0,0,0,0,0,0
633789,2022-11-21,IRN@ENG,IRN,194865,Ali Gholizadeh,0,,0,1,0,0,0,1,0,0,0,0,0
633789,2022-11-21,IRN@ENG,IRN,284219,Payam Niazmand,0,,0,0,0,0,0,0,0,0,0,0,0
633789,2022-11-21,IRN@ENG,IRN,185648,Hossein Hosseini,0,,0,0,0,0,0,0,0,0,1,0,0
633789,2022-11-21,IRN@ENG,IRN,243943,Hossein Kanani,0,,0,0,0,0,0,1,0,0,0,0,0
633789,2022-11-21,IRN@ENG,IRN,194863,Saeid Ezatolahi,0,,0,0,1,0,0,1,0,0,0,0,0
633789,2022-11-21,IRN@ENG,IRN,252262,Amir Abedzadeh,0,,0,0,0,0,0,0,0,0,0,0,0
633789,2022-11-21,IRN@ENG,IRN,185827,Sardar Azmoun,0,,0,0,1,0,0,0,0,0,0,0,0
633788,2022-11-21,NED@SEN,SEN,238362,Édouard Mendy,1,,0,0,0,0,0,0,0,0,1,0,0
633788,2022-11-21,NED@SEN,SEN,224066,Pape Abou Cissé,1,,0,0,0,0,1,0,0,0,0,0,0
633788,2022-11-21,NED@SEN,SEN,150312,Kalidou Koulibaly,1,,0,0,0,0,1,0,0,0,0,0,0
633788,2022-11-21,NED@SEN,SEN,125188,Abdou Diallo,1,,0,0,0,0,2,0,0,0,0,0,0
633788,2022-11-21,NED@SEN,SEN,187608,Youssouf Sabaly,1,,0,0,2,1,2,0,0,0,0,0,0
633788,2022-11-21,NED@SEN,SEN,144517,Idrissa Gueye,1,,0,0,2,1,1,0,1,0,0,0,0
633788,2022-11-21,NED@SEN,SEN,148172,Nampalys Mendy,1,,0,0,0,0,1,2,1,0,0,0,0
633788,2022-11-21,NED@SEN,SEN,154027,Cheikhou Kouyaté,1,,0,0,0,0,1,1,0,0,0,0,0
633788,2022-11-21,NED@SEN,SEN,282381,Boulaye Dia,1,,0,0,2,1,0,2,0,0,0,0,0
633788,2022-11-21,NED@SEN,SEN,241012,Ismaïla Sarr,1,,0,0,3,0,1,4,0,0,0,0,0
633788,2022-11-21,NED@SEN,SEN,253992,Krépin Diatta,1,,0,0,2,0,0,1,0,0,0,0,0
633788,2022-11-21,NED@SEN,SEN,205253,Seny Dieng,0,,0,0,0,0,0,0,0,0,0,0,0
633788,2022-11-21,NED@SEN,SEN,313889,Bamba Dieng,0,,0,0,2,0,1,0,0,0,0,0,0
633788,2022-11-21,NED@SEN,SEN,297337,Pape Matar Sarr,0,,0,0,0,0,0,0,0,0,0,0,0
633788,2022-11-21,NED@SEN,SEN,268796,Ismail Jakobs,0,,0,0,1,0,0,3,0,0,0,0,0
633788,2022-11-21,NED@SEN,SEN,181574,Famara Diédhiou,0,,0,0,0,0,0,0,0,0,0,0,0
633788,2022-11-21,NED@SEN,SEN,255889,Pape Gueye,0,,0,0,1,1,0,0,0,0,0,0,0
633788,2022-11-21,NED@SEN,SEN,294228,Pathé Ciss,0,,0,0,0,0,0,0,0,0,0,0,0
633788,2022-11-21,NED@SEN,SEN,124228,Mamadou Loum,0,,0,0,0,0,0,0,0,0,0,0,0
633788,2022-11-21,NED@SEN,SEN,154564,Alfred Gomis,0,,0,0,0,0,0,0,0,0,0,0,0
633788,2022-11-21,NED@SEN,SEN,301031,Moustapha Name,0,,0,0,0,0,0,0,0,0,0,0,0
633788,2022-11-21,NED@SEN,SEN,137397,Formose Mendy,0,,0,0,0,0,0,0,0,0,0,0,0
633788,2022-11-21,NED@SEN,SEN,248668,Fodé Ballo-Touré,0,,0,0,0,0,0,0,0,0,0,0,0
633788,2022-11-21,NED@SEN,SEN,349838,N'Diaye Moussa,0,,0,0,0,0,0,0,0,0,0,0,0
633788,2022-11-21,NED@SEN,SEN,308524,Nicolas Jackson,0,,0,0,0,0,1,0,0,0,0,0,0
633788,2022-11-21,NED@SEN,SEN,268641,Iliman Ndiaye,0,,0,0,0,0,0,0,0,0,0,0,0
633788,2022-11-21,NED@SEN,NED,190983,Andries Noppert,1,,0,0,0,0,0,0,0,0,4,0,0
633788,2022-11-21,NED@SEN,NED,157892,Virgil van Dijk,1,,0,0,2,0,1,0,0,0,0,0,0
633788,2022-11-21,NED@SEN,NED,159248,Nathan Aké,1,,0,0,0,0,2,0,0,0,0,0,0
633788,2022-11-21,NED@SEN,NED,239349,Matthijs de Ligt,1,,0,0,0,0,4,1,1,0,0,0,0
633788,2022-11-21,NED@SEN,NED,219022,Frenkie de Jong,1,,0,1,0,0,0,3,0,0,0,0,0
633788,2022-11-21,NED@SEN,NED,149577,Steven Berghuis,1,,0,0,2,0,0,0,0,0,0,0,0
633788,2022-11-21,NED@SEN,NED,249524,Cody Gakpo,1,,1,0,1,1,1,0,0,0,0,0,0
633788,2022-11-21,NED@SEN,NED,126489,Daley Blind,1,,0,0,1,0,1,0,0,0,0,0,0
633788,2022-11-21,NED@SEN,NED,213248,Denzel Dumfries,1,,0,0,0,0,3,2,0,0,0,0,0
633788,2022-11-21,NED@SEN,NED,207542,Steven Bergwijn,1,,0,0,0,0,0,1,0,0,0,0,0
633788,2022-11-21,NED@SEN,NED,188402,Vincent Janssen,1,,0,0,2,0,1,2,0,0,0,0,0
633788,2022-11-21,NED@SEN,NED,83802,Remko Pasveer,0,,0,0,0,0,0,0,0,0,0,0,0
633788,2022-11-21,NED@SEN,NED,258968,Teun Koopmeiners,0,,0,0,0,0,0,0,0,0,0,0,0
633788,2022-11-21,NED@SEN,NED,205653,Justin Bijlow,0,,0,0,0,0,0,0,0,0,0,0,0
633788,2022-11-21,NED@SEN,NED,127420,Luuk de Jong,0,,0,0,0,0,0,0,0,0,0,0,0
633788,2022-11-21,NED@SEN,NED,282716,Jurriën Timber,0,,0,0,0,0,0,0,0,0,0,0,0
633788,2022-11-21,NED@SEN,NED,177042,Wout Weghorst,0,,0,0,0,0,0,0,0,0,0,0,0
633788,2022-11-21,NED@SEN,NED,141443,Stefan de Vrij,0,,0,0,0,0,0,0,0,0,0,0,0
633788,2022-11-21,NED@SEN,NED,281119,Jeremie Frimpong,0,,0,0,0,0,0,0,0,0,0,0,0
633788,2022-11-21,NED@SEN,NED,259863,Tyrell Malacia,0,,0,0,0,0,0,0,0,0,0,0,0
633788,2022-11-21,NED@SEN,NED,255344,Noa Lang,0,,0,0,0,0,0,0,0,0,0,0,0
633788,2022-11-21,NED@SEN,NED,159255,Memphis Depay,0,,0,0,1,1,0,1,0,0,0,0,0
633788,2022-11-21,NED@SEN,NED,168993,Davy Klaassen,0,,1,0,1,1,0,2,0,0,0,0,0
633788,2022-11-21,NED@SEN,NED,146335,Marten de Roon,0,,0,0,0,0,0,0,0,0,0,0,0
633788,2022-11-21,NED@SEN,NED,332962,Xavi Simons,0,,0,0,0,0,0,0,0,0,0,0,0
633788,2022-11-21,NED@SEN,NED,282228,Kenneth Taylor,0,,0,0,0,0,0,0,0,0,0,0,0
633787,2022-11-21,WAL@USA,USA,303794,Matt Turner,1,,0,0,0,0,0,2,0,0,2,0,0
633787,2022-11-21,WAL@USA,USA,146290,Tim Ream,1,,0,0,0,0,1,1,1,0,0,0,0
633787,2022-11-21,WAL@USA,USA,183764,Walker Zimmerman,1,,0,0,0,0,1,0,0,0,0,0,0
633787,2022-11-21,WAL@USA,USA,222396,Antonee Robinson,1,,0,0,0,0,2,0,0,0,0,0,0
633787,2022-11-21,WAL@USA,USA,266291,Sergiño Dest,1,,0,0,1,0,1,0,1,0,0,0,0
633787,2022-11-21,WAL@USA,USA,222776,Tyler Adams,1,,0,0,1,0,3,0,0,0,0,0,0
633787,2022-11-21,WAL@USA,USA,307527,Yunus Musah,1,,0,0,0,0,1,1,0,0,0,0,0
633787,2022-11-21,WAL@USA,USA,256715,Weston McKennie,1,,0,0,0,0,3,0,1,0,0,0,0
633787,2022-11-21,WAL@USA,USA,256613,Josh Sargent,1,,0,0,1,0,0,0,0,0,0,0,0
633787,2022-11-21,WAL@USA,USA,225607,Christian Pulisic,1,,0,1,0,0,0,4,0,0,0,0,0
633787,2022-11-21,WAL@USA,USA,266027,Timothy Weah,1,,1,0,1,1,0,0,0,0,0,0,0
633787,2022-11-21,WAL@USA,USA,159478,Kellyn Acosta,0,,0,0,0,0,1,0,1,0,0,0,0
633787,2022-11-21,WAL@USA,USA,225609,Luca de la Torre,0,,0,0,0,0,0,0,0,0,0,0,0
633787,2022-11-21,WAL@USA,USA,141316,Sean Johnson,0,,0,0,0,0,0,0,0,0,0,0,0
633787,2022-11-21,WAL@USA,USA,290230,Giovanni Reyna,0,,0,0,0,0,0,0,0,0,0,0,0
633787,2022-11-21,WAL@USA,USA,216617,Cristian Roldan,0,,0,0,0,0,0,0,0,0,0,0,0
633787,2022-11-21,WAL@USA,USA,219273,Cameron Carter-Vickers,0,,0,0,0,0,0,0,0,0,0,0,0
633787,2022-11-21,WAL@USA,USA,220474,Haji Wright,0,,0,0,1,0,0,1,0,0,0,0,0
633787,2022-11-21,WAL@USA,USA,192027,Ethan Horvath,0,,0,0,0,0,0,0,0,0,0,0,0
633787,2022-11-21,WAL@USA,USA,259653,Brenden Aaronson,0,,0,0,1,0,1,1,0,0,0,0,0
633787,2022-11-21,WAL@USA,USA,210252,Jordan Morris,0,,0,0,0,0,0,0,0,0,0,0,0
633787,2022-11-21,WAL@USA,USA,251571,Jesús Ferreira,0,,0,0,0,0,0,0,0,0,0,0,0
633787,2022-11-21,WAL@USA,USA,219275,Shaq Moore,0,,0,0,0,0,0,0,0,0,0,0,0
633787,2022-11-21,WAL@USA,USA,183778,DeAndre Yedlin,0,,0,0,0,0,0,0,0,0,0,0,0
633787,2022-11-21,WAL@USA,USA,272135,Joe Scally,0,,0,0,0,0,0,0,0,0,0,0,0
633787,2022-11-21,WAL@USA,USA,201103,Aaron Long,0,,0,0,0,0,0,0,0,0,0,0,0
633787,2022-11-21,WAL@USA,WAL,83526,Wayne Hennessey,1,,0,0,0,0,0,0,0,0,1,0,0
633787,2022-11-21,WAL@USA,WAL,232325,Joe Rodon,1,,0,0,0,0,1,0,0,0,0,0,0
633787,2022-11-21,WAL@USA,WAL,6327,Ben Davies,1,,0,0,2,1,0,1,0,0,0,0,0
633787,2022-11-21,WAL@USA,WAL,251509,Chris Mepham,1,,0,0,0,0,2,0,1,0,0,0,0
633787,2022-11-21,WAL@USA,WAL,194801,Harry Wilson,1,,0,0,0,0,1,1,0,0,0,0,0
633787,2022-11-21,WAL@USA,WAL,98681,Aaron Ramsey,1,,0,0,0,0,0,1,0,0,0,0,0
633787,2022-11-21,WAL@USA,WAL,241317,Ethan Ampadu,1,,0,0,1,0,1,2,0,0,0,0,0
633787,2022-11-21,WAL@USA,WAL,291638,Neco Williams,1,,0,0,0,0,0,3,0,0,0,0,0
633787,2022-11-21,WAL@USA,WAL,177110,Connor Roberts,1,,0,0,0,0,0,1,0,0,0,0,0
633787,2022-11-21,WAL@USA,WAL,203072,Daniel James,1,,0,0,0,0,0,0,0,0,0,0,0
633787,2022-11-21,WAL@USA,WAL,77653,Gareth Bale,1,,1,0,1,1,2,4,1,0,0,0,0
633787,2022-11-21,WAL@USA,WAL,93736,Joe Allen,0,,0,0,0,0,0,0,0,0,0,0,0
633787,2022-11-21,WAL@USA,WAL,45548,Adam Davies,0,,0,0,0,0,0,0,0,0,0,0,0
633787,2022-11-21,WAL@USA,WAL,194608,Joe Morrell,0,,0,0,0,0,1,0,0,0,0,0,0
633787,2022-11-21,WAL@USA,WAL,85401,Chris Gunter,0,,0,0,0,0,0,0,0,0,0,0,0
633787,2022-11-21,WAL@USA,WAL,250478,Sorba Thomas,0,,0,0,0,0,0,0,0,0,0,0,0
633787,2022-11-21,WAL@USA,WAL,189605,Kieffer Moore,0,,0,0,2,0,2,0,0,0,0,0,0
633787,2022-11-21,WAL@USA,WAL,168695,Tom Lockyer,0,,0,0,0,0,0,0,0,0,0,0,0
633787,2022-11-21,WAL@USA,WAL,17861,Danny Ward,0,,0,0,0,0,0,0,0,0,0,0,0
633787,2022-11-21,WAL@USA,WAL,291307,Brennan Johnson,0,,0,0,1,1,0,1,0,0,0,0,0
633787,2022-11-21,WAL@USA,WAL,288838,Dylan Levitt,0,,0,0,0,0,0,0,0,0,0,0,0
633787,2022-11-21,WAL@USA,WAL,24675,Jonny Williams,0,,0,0,0,0,0,0,0,0,0,0,0
633787,2022-11-21,WAL@USA,WAL,313225,Rubin Colwill,0,,0,0,0,0,0,0,0,0,0,0,0
633787,2022-11-21,WAL@USA,WAL,275596,Ben Cabango,0,,0,0,0,0,0,0,0,0,0,0,0
633787,2022-11-21,WAL@USA,WAL,103469,Matt Smith,0,,0,0,0,0,0,0,0,0,0,0,0
633787,2022-11-21,WAL@USA,WAL,68601,Mark Harris,0,,0,0,0,0,0,0,0,0,0,0,0
633794,2022-11-22,KSA@ARG,ARG,158626,Emiliano Martínez,1,,0,0,0,0,0,0,0,0,0,0,0
633794,2022-11-22,KSA@ARG,ARG,119289,Nicolás Otamendi,1,,0,0,1,0,0,2,0,0,0,0,0
633794,2022-11-22,KSA@ARG,ARG,96970,Cristian Romero,1,,0,0,0,0,1,1,0,0,0,0,0
633794,2022-11-22,KSA@ARG,ARG,145190,Nicolás Tagliafico,1,,0,0,1,1,0,2,0,0,0,0,0
633794,2022-11-22,KSA@ARG,ARG,164826,Nahuel Molina,1,,0,0,0,0,1,0,0,0,0,0,0
633794,2022-11-22,KSA@ARG,ARG,153115,Leandro Paredes,1,,0,0,0,0,0,2,0,0,0,0,0
633794,2022-11-22,KSA@ARG,ARG,174466,Rodrigo De Paul,1,,0,0,1,0,1,1,0,0,0,0,0
633794,2022-11-22,KSA@ARG,ARG,149578,Alejandro Gómez,1,,0,1,1,0,1,4,0,0,0,0,0
633794,2022-11-22,KSA@ARG,ARG,108223,Ángel Di María,1,,0,0,2,1,0,2,0,0,0,0,0
633794,2022-11-22,KSA@ARG,ARG,219713,Lautaro Martínez,1,,0,0,2,0,1,3,0,0,0,0,0
633794,2022-11-22,KSA@ARG,ARG,45843,Lionel Messi,1,,1,0,4,3,1,2,0,0,0,0,0
633794,2022-11-22,KSA@ARG,ARG,277208,Thiago Almada,0,,0,0,0,0,0,0,0,0,0,0,0
633794,2022-11-22,KSA@ARG,ARG,277206,Julián Álvarez,0,,0,0,1,1,0,1,0,0,0,0,0
633794,2022-11-22,KSA@ARG,ARG,285450,Enzo Fernández,0,,0,0,1,0,0,1,0,0,0,0,0
633794,2022-11-22,KSA@ARG,ARG,233937,Lisandro Martínez,0,,0,0,1,0,0,0,0,0,0,0,0
633794,2022-11-22,KSA@ARG,ARG,118577,Franco Armani,0,,0,0,0,0,0,0,0,0,0,0,0
633794,2022-11-22,KSA@ARG,ARG,167192,Gerónimo Rulli,0,,0,0,0,0,0,0,0,0,0,0,0
633794,2022-11-22,KSA@ARG,ARG,228393,Exequiel Palacios,0,,0,0,0,0,0,0,0,0,0,0,0
633794,2022-11-22,KSA@ARG,ARG,138341,Germán Pezzella,0,,0,0,0,0,0,0,0,0,0,0,0
633794,2022-11-22,KSA@ARG,ARG,249299,Alexis Mac Allister,0,,0,0,0,0,0,0,0,0,0,0,0
633794,2022-11-22,KSA@ARG,ARG,212185,Guido Rodríguez,0,,0,0,0,0,0,0,0,0,0,0,0
633794,2022-11-22,KSA@ARG,ARG,164839,Paulo Dybala,0,,0,0,0,0,0,0,0,0,0,0,0
633794,2022-11-22,KSA@ARG,ARG,242710,Juan Foyth,0,,0,0,0,0,0,0,0,0,0,0,0
633794,2022-11-22,KSA@ARG,ARG,228262,Gonzalo Montiel,0,,0,0,0,0,0,0,0,0,0,0,0
633794,2022-11-22,KSA@ARG,ARG,157557,Marcos Acuña,0,,0,0,0,0,0,0,0,0,0,0,0
633794,2022-11-22,KSA@ARG,ARG,195681,Ángel Correa,0,,0,0,0,0,0,0,0,0,0,0,0
633794,2022-11-22,KSA@ARG,KSA,247018,Mohammed Al-Owais,1,,0,0,0,0,0,0,1,0,5,0,0
633794,2022-11-22,KSA@ARG,KSA,253195,Ali Al-Bulayhi,1,,0,0,0,0,1,0,1,0,0,0,0
633794,2022-11-22,KSA@ARG,KSA,256666,Hassan Al-Tambakti,1,,0,0,0,0,0,2,0,0,0,0,0
633794,2022-11-22,KSA@ARG,KSA,291380,Abdulelah Al-Malki,1,,0,0,0,0,5,1,1,0,0,0,0
