odds_event_id,espn_event_id,commence,book,home_abbr,away_abbr,player,stat,direction,line,odds
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Ariel Atkins,player_points_assists,Over,10.5,-110
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Ariel Atkins,player_points_assists,Under,10.5,-123
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Cameron Brink,player_points_assists,Over,9.5,-107
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Cameron Brink,player_points_assists,Under,9.5,-126
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Nneka Ogwumike,player_points_rebounds,Over,22.5,-127
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Nneka Ogwumike,player_points_rebounds,Under,22.5,-107
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Kelsey Plum,player_points_rebounds,Over,22.5,-121
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Kelsey Plum,player_points_rebounds,Under,22.5,-112
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Gabby Williams,player_points_rebounds,Over,21.5,-107
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Gabby Williams,player_points_rebounds,Under,21.5,-127
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Dearica Hamby,player_points_rebounds,Over,20.5,-107
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Dearica Hamby,player_points_rebounds,Under,20.5,-128
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Janelle Salaun,player_points_rebounds,Over,19.5,-108
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Janelle Salaun,player_points_rebounds,Under,19.5,-126
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Veronica Burton,player_points_rebounds,Over,18.5,-106
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Veronica Burton,player_points_rebounds,Under,18.5,-128
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Kayla Thornton,player_points_rebounds,Over,15.5,-115
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Kayla Thornton,player_points_rebounds,Under,15.5,-118
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Cameron Brink,player_points_rebounds,Over,12.5,-118
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Cameron Brink,player_points_rebounds,Under,12.5,-115
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Ariel Atkins,player_points_rebounds,Over,11.5,-110
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Ariel Atkins,player_points_rebounds,Under,11.5,-123
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Erica Wheeler,player_points_rebounds,Over,9.5,-116
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Erica Wheeler,player_points_rebounds,Under,9.5,-117
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Kelsey Plum,player_points_rebounds_assists,Over,28.5,-125
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Kelsey Plum,player_points_rebounds_assists,Under,28.5,-109
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Nneka Ogwumike,player_points_rebounds_assists,Over,25.5,-109
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Nneka Ogwumike,player_points_rebounds_assists,Under,25.5,-125
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Veronica Burton,player_points_rebounds_assists,Over,25.5,-109
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Veronica Burton,player_points_rebounds_assists,Under,25.5,-124
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Gabby Williams,player_points_rebounds_assists,Over,24.5,-114
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Gabby Williams,player_points_rebounds_assists,Under,24.5,-119
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Dearica Hamby,player_points_rebounds_assists,Over,22.5,-113
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Dearica Hamby,player_points_rebounds_assists,Under,22.5,-121
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Janelle Salaun,player_points_rebounds_assists,Over,21.5,-109
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Janelle Salaun,player_points_rebounds_assists,Under,21.5,-124
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Kayla Thornton,player_points_rebounds_assists,Over,16.5,-121
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Kayla Thornton,player_points_rebounds_assists,Under,16.5,-113
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Tiffany Hayes,player_points_rebounds_assists,Over,15.5,-104
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Tiffany Hayes,player_points_rebounds_assists,Under,15.5,-130
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Nneka Ogwumike,player_rebounds,Over,8.5,-124
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Nneka Ogwumike,player_rebounds,Under,8.5,-109
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Dearica Hamby,player_rebounds,Over,7.5,108
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Dearica Hamby,player_rebounds,Under,7.5,-147
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Kayla Thornton,player_rebounds,Over,5.5,111
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Kayla Thornton,player_rebounds,Under,5.5,-151
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Janelle Salaun,player_rebounds,Over,4.5,-148
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Janelle Salaun,player_rebounds,Under,4.5,109
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Cameron Brink,player_rebounds,Over,4.5,-105
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Cameron Brink,player_rebounds,Under,4.5,-130
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Gabby Williams,player_rebounds,Over,4.5,106
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Gabby Williams,player_rebounds,Under,4.5,-144
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Veronica Burton,player_rebounds,Over,3.5,-166
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Veronica Burton,player_rebounds,Under,3.5,122
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Ariel Atkins,player_rebounds,Over,2.5,-164
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Ariel Atkins,player_rebounds,Under,2.5,120
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Kelsey Plum,player_rebounds,Over,2.5,127
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Kelsey Plum,player_rebounds,Under,2.5,-174
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Veronica Burton,player_rebounds_assists,Over,10.5,-143
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Veronica Burton,player_rebounds_assists,Under,10.5,105
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Nneka Ogwumike,player_rebounds_assists,Over,10.5,-134
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Nneka Ogwumike,player_rebounds_assists,Under,10.5,-102
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Dearica Hamby,player_rebounds_assists,Over,9.5,-102
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Dearica Hamby,player_rebounds_assists,Under,9.5,-134
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Kelsey Plum,player_rebounds_assists,Over,8.5,-101
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Kelsey Plum,player_rebounds_assists,Under,8.5,-135
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Gabby Williams,player_rebounds_assists,Over,7.5,-109
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Gabby Williams,player_rebounds_assists,Under,7.5,-125
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Janelle Salaun,player_rebounds_assists,Over,6.5,-142
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Janelle Salaun,player_rebounds_assists,Under,6.5,104
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Kayla Thornton,player_rebounds_assists,Over,6.5,-102
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Kayla Thornton,player_rebounds_assists,Under,6.5,-133
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Erica Wheeler,player_rebounds_assists,Over,6.5,111
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Erica Wheeler,player_rebounds_assists,Under,6.5,-151
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Janelle Salaun,player_threes,Over,2.5,101
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Janelle Salaun,player_threes,Under,2.5,-137
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Kelsey Plum,player_threes,Over,2.5,119
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Kelsey Plum,player_threes,Under,2.5,-163
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Gabby Williams,player_threes,Over,1.5,-193
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Gabby Williams,player_threes,Under,1.5,141
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Veronica Burton,player_threes,Over,1.5,102
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Veronica Burton,player_threes,Under,1.5,-139
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Kayla Thornton,player_threes,Over,1.5,113
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Kayla Thornton,player_threes,Under,1.5,-154
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Nneka Ogwumike,player_threes,Over,1.5,142
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Nneka Ogwumike,player_threes,Under,1.5,-195
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Ariel Atkins,player_threes,Over,1.5,154
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Ariel Atkins,player_threes,Under,1.5,-213
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Erica Wheeler,player_threes,Over,1.5,168
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Erica Wheeler,player_threes,Under,1.5,-232
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Cameron Brink,player_threes,Over,0.5,-202
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Cameron Brink,player_threes,Under,0.5,147
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Dearica Hamby,player_threes,Over,0.5,192
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Dearica Hamby,player_threes,Under,0.5,-268
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Veronica Burton,player_triple_double,Yes,,4800
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Dearica Hamby,player_triple_double,Yes,,6300
ef890098ab6d1e8942fa9165ed700cfc,401856994,2026-06-16T02:10:00Z,draftkings,GS,LA,Nneka Ogwumike,player_triple_double,Yes,,6300
