date,league,matchup,team,player,role,status,stat,direction,market_line,tc_projection,tc_target,edge,threshold,raw_average,source,actual,result
2026-06-19,WNBA,MIN@GS,MIN,Olivia Miles,START,ACTIVE,PTS,OVER,,10.8,9,1.8,1.5,19,live_roster_api,,PENDING
2026-06-19,WNBA,MIN@GS,MIN,Olivia Miles,START,ACTIVE,REB,OVER,,3.2,2,1.2,1,4.9,live_roster_api,,PENDING
2026-06-19,WNBA,MIN@GS,MIN,Olivia Miles,START,ACTIVE,AST,OVER,,3,2,1,1,5.7,live_roster_api,,PENDING
2026-06-19,WNBA,MIN@GS,MIN,Olivia Miles,START,ACTIVE,3PM,OVER,,0.8,0,0.8,0.5,1.2,live_roster_api,,PENDING
2026-06-19,WNBA,MIN@GS,MIN,Olivia Miles,START,ACTIVE,STL,OVER,,0.8,0,0.8,0.5,1.4,live_roster_api,,PENDING
2026-06-19,WNBA,MIN@GS,MIN,Kayla McBride,START,ACTIVE,PTS,OVER,,9,7,2,1.5,14.4,live_roster_api,,PENDING
2026-06-19,WNBA,MIN@GS,MIN,Kayla McBride,START,ACTIVE,STL,OVER,,0.7,0,0.7,0.5,1.1,live_roster_api,,PENDING
2026-06-19,WNBA,MIN@GS,MIN,Courtney Williams,START,ACTIVE,REB,OVER,,3.3,2,1.3,1,5.2,live_roster_api,,PENDING
2026-06-19,WNBA,MIN@GS,MIN,Courtney Williams,START,ACTIVE,3PM,OVER,,0.7,0,0.7,0.5,0.8,live_roster_api,,PENDING
2026-06-19,WNBA,MIN@GS,MIN,Courtney Williams,START,ACTIVE,STL,OVER,,0.6,0,0.6,0.5,0.9,live_roster_api,,PENDING
2026-06-19,WNBA,MIN@GS,MIN,Natasha Howard,START,ACTIVE,PTS,OVER,,7.9,6,1.9,1.5,11.7,live_roster_api,,PENDING
2026-06-19,WNBA,MIN@GS,MIN,Natasha Howard,START,ACTIVE,3PM,OVER,,0.5,0,0.5,0.5,0.4,live_roster_api,,PENDING
2026-06-19,WNBA,MIN@GS,MIN,Natasha Howard,START,ACTIVE,STL,OVER,,0.7,0,0.7,0.5,1.2,live_roster_api,,PENDING
2026-06-19,WNBA,MIN@GS,MIN,Natasha Howard,START,ACTIVE,BLK,OVER,,0.5,0,0.5,0.5,0.9,live_roster_api,,PENDING
2026-06-19,WNBA,MIN@GS,MIN,Teaira McCowan,START,ACTIVE,REB,OVER,,4.4,3,1.4,1,7.9,live_roster_api,,PENDING
2026-06-19,WNBA,MIN@GS,MIN,Teaira McCowan,START,ACTIVE,AST,OVER,,1.1,0,1.1,1,0.9,live_roster_api,,PENDING
2026-06-19,WNBA,MIN@GS,MIN,Teaira McCowan,START,ACTIVE,BLK,OVER,,0.5,0,0.5,0.5,1,live_roster_api,,PENDING
2026-06-19,WNBA,MIN@GS,MIN,Nia Coffey,BENCH,ACTIVE,AST,OVER,,1.1,0,1.1,1,0.9,live_roster_api,,PENDING
2026-06-19,WNBA,MIN@GS,MIN,Nia Coffey,BENCH,ACTIVE,3PM,OVER,,0.6,0,0.6,0.5,0.7,live_roster_api,,PENDING
2026-06-19,WNBA,MIN@GS,MIN,Maya Caldwell,BENCH,ACTIVE,REB,OVER,,2.1,1,1.1,1,2.1,live_roster_api,,PENDING
2026-06-19,WNBA,MIN@GS,MIN,Maya Caldwell,BENCH,ACTIVE,3PM,OVER,,0.6,0,0.6,0.5,0.7,live_roster_api,,PENDING
2026-06-19,WNBA,MIN@GS,MIN,Maya Caldwell,BENCH,ACTIVE,STL,OVER,,0.5,0,0.5,0.5,0.6,live_roster_api,,PENDING
2026-06-19,WNBA,MIN@GS,MIN,Antonia Delaere,BENCH,ACTIVE,PTS,OVER,,4.5,3,1.5,1.5,3.1,live_roster_api,,PENDING
2026-06-19,WNBA,MIN@GS,MIN,Antonia Delaere,BENCH,ACTIVE,3PM,OVER,,0.6,0,0.6,0.5,0.7,live_roster_api,,PENDING
2026-06-19,WNBA,MIN@GS,MIN,Liatu King,BENCH,ACTIVE,REB,OVER,,2.2,1,1.2,1,2.5,live_roster_api,,PENDING
2026-06-19,WNBA,MIN@GS,GS,Tiffany Hayes,START,ACTIVE,3PM,OVER,,0.8,0,0.8,0.5,1.2,live_roster_api,,PENDING
2026-06-19,WNBA,MIN@GS,GS,Tiffany Hayes,START,ACTIVE,STL,OVER,,0.6,0,0.6,0.5,1,live_roster_api,,PENDING
2026-06-19,WNBA,MIN@GS,GS,Janelle Salaun,START,ACTIVE,REB,OVER,,3.2,2,1.2,1,4.8,live_roster_api,,PENDING
2026-06-19,WNBA,MIN@GS,GS,Janelle Salaun,START,ACTIVE,STL,OVER,,0.5,0,0.5,0.5,0.6,live_roster_api,,PENDING
2026-06-19,WNBA,MIN@GS,GS,Gabby Williams,START,ACTIVE,PTS,OVER,,6.8,5,1.8,1.5,8.9,live_roster_api,,PENDING
2026-06-19,WNBA,MIN@GS,GS,Gabby Williams,START,ACTIVE,3PM,OVER,,0.6,0,0.6,0.5,0.7,live_roster_api,,PENDING
2026-06-19,WNBA,MIN@GS,GS,Gabby Williams,START,ACTIVE,STL,OVER,,0.9,0,0.9,0.5,1.6,live_roster_api,,PENDING
2026-06-19,WNBA,MIN@GS,GS,Kayla Thornton,START,ACTIVE,REB,OVER,,3,2,1,1,4.5,live_roster_api,,PENDING
2026-06-19,WNBA,MIN@GS,GS,Kayla Thornton,START,ACTIVE,3PM,OVER,,0.7,0,0.7,0.5,0.9,live_roster_api,,PENDING
2026-06-19,WNBA,MIN@GS,GS,Kayla Thornton,START,ACTIVE,STL,OVER,,0.6,0,0.6,0.5,0.9,live_roster_api,,PENDING
2026-06-19,WNBA,MIN@GS,GS,Veronica Burton,START,ACTIVE,REB,OVER,,2.2,1,1.2,1,2.5,live_roster_api,,PENDING
2026-06-19,WNBA,MIN@GS,GS,Veronica Burton,START,ACTIVE,AST,OVER,,2.1,1,1.1,1,3.4,live_roster_api,,PENDING
2026-06-19,WNBA,MIN@GS,GS,Veronica Burton,START,ACTIVE,3PM,OVER,,0.6,0,0.6,0.5,0.7,live_roster_api,,PENDING
2026-06-19,WNBA,MIN@GS,GS,Veronica Burton,START,ACTIVE,STL,OVER,,0.6,0,0.6,0.5,0.8,live_roster_api,,PENDING
2026-06-19,WNBA,MIN@GS,GS,Kiah Stokes,BENCH,ACTIVE,REB,OVER,,3.4,2,1.4,1,5.4,live_roster_api,,PENDING
2026-06-19,WNBA,MIN@GS,GS,Kiah Stokes,BENCH,ACTIVE,AST,OVER,,1,0,1,1,0.7,live_roster_api,,PENDING
2026-06-19,WNBA,MIN@GS,GS,Kiah Stokes,BENCH,ACTIVE,BLK,OVER,,0.5,0,0.5,0.5,1,live_roster_api,,PENDING
2026-06-19,WNBA,MIN@GS,GS,Kaila Charles,BENCH,ACTIVE,AST,OVER,,1.1,0,1.1,1,1,live_roster_api,,PENDING
2026-06-19,WNBA,MIN@GS,GS,Kaila Charles,BENCH,ACTIVE,3PM,OVER,,0.5,0,0.5,0.5,0.5,live_roster_api,,PENDING
