date,league,matchup,team,player,role,status,stat,direction,market_line,tc_projection,tc_target,edge,threshold,raw_average,source,actual,result
2026-06-26,MLB,TEX@TOR,TEX,Kumar Rocker,,ACTIVE,strikeouts,UNDER,5.9,1.1,,-4.8,,,sdio_lines,,PENDING
2026-06-26,MLB,TEX@TOR,TEX,Kumar Rocker,,ACTIVE,hits_allowed,UNDER,5.9,2.9,,-3,,,sdio_lines,,PENDING
2026-06-26,MLB,TEX@TOR,TEX,Kumar Rocker,,ACTIVE,earned_runs,UNDER,3.3,0.5,,-2.8,,,sdio_lines,,PENDING
2026-06-26,MLB,TEX@TOR,TEX,Alejandro Osuna,,ACTIVE,total_bases,UNDER,2,0.7,,-1.3,,,sdio_lines,,PENDING
2026-06-26,MLB,TEX@TOR,TOR,George Springer,,ACTIVE,hits,UNDER,2,0.7,,-1.3,,,sdio_lines,,PENDING
2026-06-26,MLB,TEX@TOR,TOR,Daulton Varsho,,ACTIVE,total_bases,UNDER,2,1.1,,-0.9,,,sdio_lines,,PENDING
2026-06-26,MLB,TEX@TOR,TOR,Brandon Valenzuela,,ACTIVE,total_bases,UNDER,2,1.1,,-0.9,,,sdio_lines,,PENDING
2026-06-26,MLB,TEX@TOR,TOR,Nathan Lukes,,ACTIVE,total_bases,UNDER,2,1.2,,-0.8,,,sdio_lines,,PENDING
2026-06-26,MLB,TEX@TOR,TOR,Vladimir Guerrero Jr.,,ACTIVE,hits,UNDER,2,1.2,,-0.8,,,sdio_lines,,PENDING
2026-06-26,MLB,TEX@TOR,TEX,Jake Burger,,ACTIVE,total_bases,UNDER,2,1.3,,-0.7,,,sdio_lines,,PENDING
2026-06-26,MLB,TEX@TOR,TOR,Nathan Lukes,,ACTIVE,hits,UNDER,2,1.3,,-0.7,,,sdio_lines,,PENDING
2026-06-26,MLB,TEX@TOR,TOR,Kazuma Okamoto,,ACTIVE,total_bases,UNDER,2,1.3,,-0.7,,,sdio_lines,,PENDING
2026-06-26,MLB,TEX@TOR,TEX,Jake Burger,,ACTIVE,rbi,UNDER,0.7,0.1,,-0.6,,,sdio_lines,,PENDING
2026-06-26,MLB,TEX@TOR,TEX,Brandon Nimmo,,ACTIVE,total_bases,UNDER,2,1.4,,-0.6,,,sdio_lines,,PENDING
2026-06-26,MLB,TEX@TOR,TEX,Alejandro Osuna,,ACTIVE,runs,UNDER,0.7,0.1,,-0.6,,,sdio_lines,,PENDING
2026-06-26,MLB,TEX@TOR,TOR,Daulton Varsho,,ACTIVE,rbi,UNDER,0.7,0.1,,-0.6,,,sdio_lines,,PENDING
2026-06-26,MLB,TEX@TOR,TOR,Daulton Varsho,,ACTIVE,runs,UNDER,0.7,0.1,,-0.6,,,sdio_lines,,PENDING
2026-06-26,MLB,TEX@TOR,TOR,Vladimir Guerrero Jr.,,ACTIVE,total_bases,UNDER,2,1.4,,-0.6,,,sdio_lines,,PENDING
2026-06-26,MLB,TEX@TOR,TOR,George Springer,,ACTIVE,total_bases,UNDER,2,1.4,,-0.6,,,sdio_lines,,PENDING
2026-06-26,MLB,TEX@TOR,TEX,Josh Jung,,ACTIVE,hits,OVER,0.7,1.2,,0.5,,,sdio_lines,,PENDING
2026-06-26,MLB,TEX@TOR,TEX,Ezequiel Duran,,ACTIVE,total_bases,UNDER,2,1.5,,-0.5,,,sdio_lines,,PENDING
2026-06-26,MLB,TEX@TOR,TEX,Joc Pederson,,ACTIVE,total_bases,UNDER,2,1.5,,-0.5,,,sdio_lines,,PENDING
2026-06-26,MLB,TEX@TOR,TEX,Alejandro Osuna,,ACTIVE,rbi,UNDER,0.7,0.2,,-0.5,,,sdio_lines,,PENDING
2026-06-26,MLB,TEX@TOR,TOR,Ernie Clement,,ACTIVE,hits,UNDER,2,1.5,,-0.5,,,sdio_lines,,PENDING
2026-06-26,MLB,TEX@TOR,TOR,Ernie Clement,,ACTIVE,rbi,UNDER,0.7,0.2,,-0.5,,,sdio_lines,,PENDING
2026-06-26,MLB,TEX@TOR,TOR,Nathan Lukes,,ACTIVE,rbi,UNDER,0.7,0.2,,-0.5,,,sdio_lines,,PENDING
2026-06-26,MLB,TEX@TOR,TOR,Vladimir Guerrero Jr.,,ACTIVE,rbi,UNDER,0.7,0.2,,-0.5,,,sdio_lines,,PENDING
2026-06-26,MLB,TEX@TOR,TOR,Brandon Valenzuela,,ACTIVE,rbi,UNDER,0.7,0.2,,-0.5,,,sdio_lines,,PENDING
2026-06-26,MLB,TEX@TOR,TOR,Brandon Valenzuela,,ACTIVE,runs,UNDER,0.7,0.2,,-0.5,,,sdio_lines,,PENDING
