date,league,matchup,team,player,role,status,stat,direction,market_line,tc_projection,tc_target,edge,threshold,raw_average,source,actual,result
2026-07-04,MLB,STL@CHC,CHC,Javier Assad,,ACTIVE,hits_allowed,UNDER,5.7,1.3,,-4.4,,,sdio_lines,,PENDING
2026-07-04,MLB,STL@CHC,CHC,Javier Assad,,ACTIVE,strikeouts,UNDER,5.7,3.5,,-2.2,,,sdio_lines,,PENDING
2026-07-04,MLB,STL@CHC,CHC,Javier Assad,,ACTIVE,earned_runs,UNDER,2.6,0.5,,-2.1,,,sdio_lines,,PENDING
2026-07-04,MLB,STL@CHC,STL,Matthew Liberatore,,ACTIVE,strikeouts,UNDER,4.7,2.7,,-2,,,sdio_lines,,PENDING
2026-07-04,MLB,STL@CHC,STL,Jordan Walker,,ACTIVE,hits,OVER,0.5,1.6,,1.1,,,sdio_lines,1.0,H
2026-07-04,MLB,STL@CHC,CHC,Miguel Amaya,,ACTIVE,total_bases,UNDER,1.6,0.5,,-1.1,,,sdio_lines,,PENDING
2026-07-04,MLB,STL@CHC,STL,Matthew Liberatore,,ACTIVE,hits_allowed,UNDER,4.7,3.7,,-1,,,sdio_lines,,PENDING
2026-07-04,MLB,STL@CHC,CHC,Pete Crow-Armstrong,,ACTIVE,total_bases,UNDER,2.6,1.6,,-1,,,sdio_lines,1.0,H
2026-07-04,MLB,STL@CHC,CHC,Dansby Swanson,,ACTIVE,total_bases,UNDER,1.6,0.7,,-0.9,,,sdio_lines,0.0,H
2026-07-04,MLB,STL@CHC,STL,Alec Burleson,,ACTIVE,runs,OVER,0.5,1.3,,0.8,,,sdio_lines,1.0,H
2026-07-04,MLB,STL@CHC,STL,Jimmy Crooks,,ACTIVE,total_bases,UNDER,1.6,0.8,,-0.8,,,sdio_lines,0.0,H
2026-07-04,MLB,STL@CHC,CHC,Carson Kelly,,ACTIVE,total_bases,UNDER,1.6,0.9,,-0.7,,,sdio_lines,1.0,H
2026-07-04,MLB,STL@CHC,STL,Alec Burleson,,ACTIVE,hits,OVER,0.5,1.1,,0.6,,,sdio_lines,2.0,H
2026-07-04,MLB,STL@CHC,STL,Jordan Walker,,ACTIVE,rbi,OVER,0.5,1.1,,0.6,,,sdio_lines,0.0,M
2026-07-04,MLB,STL@CHC,STL,Jordan Walker,,ACTIVE,total_bases,OVER,1.6,2.2,,0.6,,,sdio_lines,1.0,M
2026-07-04,MLB,STL@CHC,STL,Nathan Church,,ACTIVE,hits,OVER,0.5,1.1,,0.6,,,sdio_lines,2.0,H
2026-07-04,MLB,STL@CHC,STL,Masyn Winn,,ACTIVE,total_bases,UNDER,1.6,1,,-0.6,,,sdio_lines,4.0,M
2026-07-04,MLB,STL@CHC,CHC,Alex Bregman,,ACTIVE,total_bases,UNDER,1.6,1,,-0.6,,,sdio_lines,2.0,M
2026-07-04,MLB,STL@CHC,CHC,Michael Busch,,ACTIVE,hits,OVER,0.5,1,,0.5,,,sdio_lines,1.0,H
2026-07-04,MLB,STL@CHC,CHC,Nico Hoerner,,ACTIVE,total_bases,UNDER,1.6,1.1,,-0.5,,,sdio_lines,1.0,H
2026-07-04,MLB,STL@CHC,CHC,Ian Happ,,ACTIVE,total_bases,UNDER,1.6,1.2,,-0.4,,,sdio_lines,0.0,H
