date,league,matchup,team,player,role,status,stat,direction,market_line,tc_projection,tc_target,edge,threshold,raw_average,source,actual,result
2026-06-24,MLB,TEX@MIA,TEX,Jacob deGrom,,ACTIVE,hits_allowed,UNDER,10.9,3.7,,-7.2,,,sdio_lines,,PENDING
2026-06-24,MLB,TEX@MIA,TEX,Jacob deGrom,,ACTIVE,strikeouts,UNDER,10.1,5.1,,-5,,,sdio_lines,,PENDING
2026-06-24,MLB,TEX@MIA,TEX,Brandon Nimmo,,ACTIVE,hits,UNDER,3.6,0.5,,-3.1,,,sdio_lines,3.0,H
2026-06-24,MLB,TEX@MIA,TEX,Alejandro Osuna,,ACTIVE,total_bases,UNDER,3.6,0.7,,-2.9,,,sdio_lines,1.0,H
2026-06-24,MLB,TEX@MIA,MIA,Jakob Marsee,,ACTIVE,total_bases,UNDER,3.6,0.9,,-2.7,,,sdio_lines,0.0,H
2026-06-24,MLB,TEX@MIA,MIA,Xavier Edwards,,ACTIVE,hits,UNDER,3.6,1,,-2.6,,,sdio_lines,2.0,H
2026-06-24,MLB,TEX@MIA,MIA,Owen Caissie,,ACTIVE,total_bases,UNDER,3.6,1,,-2.6,,,sdio_lines,1.0,H
2026-06-24,MLB,TEX@MIA,MIA,Otto Lopez,,ACTIVE,hits,UNDER,3.6,1.1,,-2.5,,,sdio_lines,2.0,H
2026-06-24,MLB,TEX@MIA,TEX,Josh Jung,,ACTIVE,hits,UNDER,3.6,1.2,,-2.4,,,sdio_lines,0.0,H
2026-06-24,MLB,TEX@MIA,MIA,Kyle Stowers,,ACTIVE,total_bases,UNDER,3.6,1.2,,-2.4,,,sdio_lines,1.0,H
2026-06-24,MLB,TEX@MIA,TEX,Jacob deGrom,,ACTIVE,earned_runs,UNDER,3.6,1.3,,-2.3,,,sdio_lines,,PENDING
2026-06-24,MLB,TEX@MIA,TEX,Joc Pederson,,ACTIVE,total_bases,UNDER,3.6,1.3,,-2.3,,,sdio_lines,2.0,H
2026-06-24,MLB,TEX@MIA,TEX,Jake Burger,,ACTIVE,total_bases,UNDER,3.6,1.3,,-2.3,,,sdio_lines,0.0,H
2026-06-24,MLB,TEX@MIA,TEX,Brandon Nimmo,,ACTIVE,total_bases,UNDER,3.6,1.3,,-2.3,,,sdio_lines,3.0,H
2026-06-24,MLB,TEX@MIA,TEX,Ezequiel Duran,,ACTIVE,total_bases,UNDER,3.6,1.4,,-2.2,,,sdio_lines,3.0,H
2026-06-24,MLB,TEX@MIA,MIA,Otto Lopez,,ACTIVE,total_bases,UNDER,3.6,1.5,,-2.1,,,sdio_lines,2.0,H
2026-06-24,MLB,TEX@MIA,MIA,Xavier Edwards,,ACTIVE,total_bases,UNDER,3.6,1.5,,-2.1,,,sdio_lines,2.0,H
2026-06-24,MLB,TEX@MIA,TEX,Josh Jung,,ACTIVE,total_bases,UNDER,3.6,1.6,,-2,,,sdio_lines,0.0,H
2026-06-24,MLB,TEX@MIA,TEX,Alejandro Osuna,,ACTIVE,rbi,UNDER,1.2,0.1,,-1.1,,,sdio_lines,1.0,H
2026-06-24,MLB,TEX@MIA,MIA,Xavier Edwards,,ACTIVE,rbi,UNDER,1.2,0.1,,-1.1,,,sdio_lines,1.0,H
2026-06-24,MLB,TEX@MIA,TEX,Alejandro Osuna,,ACTIVE,runs,UNDER,1.2,0.2,,-1,,,sdio_lines,0.0,H
2026-06-24,MLB,TEX@MIA,MIA,Jakob Marsee,,ACTIVE,rbi,UNDER,1.2,0.2,,-1,,,sdio_lines,0.0,H
2026-06-24,MLB,TEX@MIA,TEX,Jake Burger,,ACTIVE,rbi,UNDER,1.2,0.3,,-0.9,,,sdio_lines,0.0,H
2026-06-24,MLB,TEX@MIA,TEX,Brandon Nimmo,,ACTIVE,rbi,UNDER,1.2,0.3,,-0.9,,,sdio_lines,0.0,H
2026-06-24,MLB,TEX@MIA,TEX,Alejandro Osuna,,ACTIVE,hits,UNDER,1.2,0.3,,-0.9,,,sdio_lines,1.0,H
2026-06-24,MLB,TEX@MIA,MIA,Owen Caissie,,ACTIVE,runs,UNDER,1.2,0.3,,-0.9,,,sdio_lines,1.0,H
2026-06-24,MLB,TEX@MIA,TEX,Ezequiel Duran,,ACTIVE,runs,UNDER,1.2,0.4,,-0.8,,,sdio_lines,1.0,H
2026-06-24,MLB,TEX@MIA,TEX,Brandon Nimmo,,ACTIVE,runs,UNDER,1.2,0.4,,-0.8,,,sdio_lines,2.0,M
2026-06-24,MLB,TEX@MIA,MIA,Otto Lopez,,ACTIVE,runs,UNDER,1.2,0.4,,-0.8,,,sdio_lines,1.0,H
2026-06-24,MLB,TEX@MIA,MIA,Kyle Stowers,,ACTIVE,runs,UNDER,1.2,0.4,,-0.8,,,sdio_lines,0.0,H
2026-06-24,MLB,TEX@MIA,MIA,Xavier Edwards,,ACTIVE,runs,UNDER,1.2,0.4,,-0.8,,,sdio_lines,0.0,H
2026-06-24,MLB,TEX@MIA,TEX,Josh Jung,,ACTIVE,rbi,UNDER,1.2,0.5,,-0.7,,,sdio_lines,0.0,H
2026-06-24,MLB,TEX@MIA,MIA,Otto Lopez,,ACTIVE,rbi,UNDER,1.2,0.5,,-0.7,,,sdio_lines,0.0,H
2026-06-24,MLB,TEX@MIA,MIA,Jakob Marsee,,ACTIVE,hits,UNDER,1.2,0.5,,-0.7,,,sdio_lines,0.0,H
2026-06-24,MLB,TEX@MIA,MIA,Jakob Marsee,,ACTIVE,runs,UNDER,1.2,0.5,,-0.7,,,sdio_lines,0.0,H
2026-06-24,MLB,TEX@MIA,TEX,Jake Burger,,ACTIVE,runs,UNDER,1.2,0.6,,-0.6,,,sdio_lines,1.0,H
2026-06-24,MLB,TEX@MIA,MIA,Kyle Stowers,,ACTIVE,rbi,UNDER,1.2,0.6,,-0.6,,,sdio_lines,1.0,H
2026-06-24,MLB,TEX@MIA,TEX,Josh Jung,,ACTIVE,runs,UNDER,1.2,0.7,,-0.5,,,sdio_lines,0.0,H
2026-06-24,MLB,TEX@MIA,TEX,Joc Pederson,,ACTIVE,hits,UNDER,1.2,0.7,,-0.5,,,sdio_lines,2.0,M
2026-06-24,MLB,TEX@MIA,TEX,Joc Pederson,,ACTIVE,runs,UNDER,1.2,0.7,,-0.5,,,sdio_lines,0.0,H
2026-06-24,MLB,TEX@MIA,TEX,Jake Burger,,ACTIVE,hits,UNDER,1.2,0.7,,-0.5,,,sdio_lines,0.0,H
2026-06-24,MLB,TEX@MIA,TEX,Ezequiel Duran,,ACTIVE,rbi,UNDER,1.2,0.8,,-0.4,,,sdio_lines,2.0,M
2026-06-24,MLB,TEX@MIA,TEX,Joc Pederson,,ACTIVE,rbi,UNDER,1.2,0.8,,-0.4,,,sdio_lines,0.0,H
2026-06-24,MLB,TEX@MIA,MIA,Owen Caissie,,ACTIVE,rbi,UNDER,1.2,0.8,,-0.4,,,sdio_lines,0.0,H
2026-06-24,MLB,TEX@MIA,MIA,Kyle Stowers,,ACTIVE,hits,UNDER,1.2,1,,-0.2,,,sdio_lines,1.0,H
2026-06-24,MLB,TEX@MIA,MIA,Owen Caissie,,ACTIVE,hits,UNDER,1.2,1,,-0.2,,,sdio_lines,1.0,H
2026-06-24,MLB,TEX@MIA,TEX,Josh Jung,,ACTIVE,strikeouts,UNDER,1.2,0,,0,,,sdio_lines,,PENDING
2026-06-24,MLB,TEX@MIA,TEX,Ezequiel Duran,,ACTIVE,strikeouts,UNDER,1.2,0,,0,,,sdio_lines,,PENDING
2026-06-24,MLB,TEX@MIA,TEX,Ezequiel Duran,,ACTIVE,hits,UNDER,1.2,1.2,,0,,,sdio_lines,1.0,H
2026-06-24,MLB,TEX@MIA,TEX,Joc Pederson,,ACTIVE,strikeouts,UNDER,3.6,0,,0,,,sdio_lines,,PENDING
2026-06-24,MLB,TEX@MIA,TEX,Jake Burger,,ACTIVE,strikeouts,UNDER,3.6,0,,0,,,sdio_lines,,PENDING
2026-06-24,MLB,TEX@MIA,TEX,Brandon Nimmo,,ACTIVE,strikeouts,UNDER,1.2,0,,0,,,sdio_lines,,PENDING
2026-06-24,MLB,TEX@MIA,TEX,Alejandro Osuna,,ACTIVE,strikeouts,UNDER,1.2,0,,0,,,sdio_lines,,PENDING
2026-06-24,MLB,TEX@MIA,MIA,Otto Lopez,,ACTIVE,strikeouts,UNDER,1.2,0,,0,,,sdio_lines,,PENDING
2026-06-24,MLB,TEX@MIA,MIA,Jakob Marsee,,ACTIVE,strikeouts,UNDER,1.2,0,,0,,,sdio_lines,,PENDING
2026-06-24,MLB,TEX@MIA,MIA,Kyle Stowers,,ACTIVE,strikeouts,UNDER,3.6,0,,0,,,sdio_lines,,PENDING
2026-06-24,MLB,TEX@MIA,MIA,Xavier Edwards,,ACTIVE,strikeouts,UNDER,1.2,0,,0,,,sdio_lines,,PENDING
2026-06-24,MLB,TEX@MIA,MIA,Owen Caissie,,ACTIVE,strikeouts,UNDER,3.6,0,,0,,,sdio_lines,,PENDING
2026-06-24,MLB,CHC@NYM,CHC,Shota Imanaga,,ACTIVE,strikeouts,UNDER,13.3,1.1,,-12.2,,,sdio_lines,4.0,H
2026-06-24,MLB,CHC@NYM,NYM,Nolan McLean,,ACTIVE,strikeouts,UNDER,13.3,2.7,,-10.6,,,sdio_lines,,PENDING
2026-06-24,MLB,CHC@NYM,NYM,Sean Manaea,,ACTIVE,hits_allowed,UNDER,13.3,2.9,,-10.4,,,sdio_lines,6.0,H
2026-06-24,MLB,CHC@NYM,NYM,Sean Manaea,,ACTIVE,strikeouts,UNDER,13.3,4.3,,-9,,,sdio_lines,4.0,H
2026-06-24,MLB,CHC@NYM,CHC,Shota Imanaga,,ACTIVE,hits_allowed,UNDER,13.3,4.5,,-8.8,,,sdio_lines,4.0,H
2026-06-24,MLB,CHC@NYM,NYM,Nolan McLean,,ACTIVE,hits_allowed,UNDER,10.9,3.3,,-7.6,,,sdio_lines,,PENDING
2026-06-24,MLB,CHC@NYM,CHC,Seiya Suzuki,,ACTIVE,total_bases,UNDER,6,1.3,,-4.7,,,sdio_lines,0.0,H
2026-06-24,MLB,CHC@NYM,NYM,Sean Manaea,,ACTIVE,earned_runs,UNDER,6,1.3,,-4.7,,,sdio_lines,3.0,H
2026-06-24,MLB,CHC@NYM,CHC,Pete Crow-Armstrong,,ACTIVE,total_bases,UNDER,6,1.4,,-4.6,,,sdio_lines,1.0,H
2026-06-24,MLB,CHC@NYM,NYM,Juan Soto,,ACTIVE,total_bases,UNDER,6,1.8,,-4.2,,,sdio_lines,,PENDING
2026-06-24,MLB,CHC@NYM,CHC,Michael Conforto,,ACTIVE,hits,UNDER,3.6,0.3,,-3.3,,,sdio_lines,,PENDING
2026-06-24,MLB,CHC@NYM,NYM,MJ Melendez,,ACTIVE,total_bases,UNDER,3.6,0.5,,-3.1,,,sdio_lines,0.0,H
2026-06-24,MLB,CHC@NYM,NYM,Eric Wagaman,,ACTIVE,total_bases,UNDER,3.6,0.6,,-3,,,sdio_lines,1.0,H
2026-06-24,MLB,CHC@NYM,CHC,Carson Kelly,,ACTIVE,hits,UNDER,3.6,0.7,,-2.9,,,sdio_lines,1.0,H
2026-06-24,MLB,CHC@NYM,NYM,Bo Bichette,,ACTIVE,hits,UNDER,3.6,0.7,,-2.9,,,sdio_lines,2.0,H
2026-06-24,MLB,CHC@NYM,CHC,Miguel Amaya,,ACTIVE,total_bases,UNDER,3.6,0.8,,-2.8,,,sdio_lines,,PENDING
2026-06-24,MLB,CHC@NYM,CHC,Seiya Suzuki,,ACTIVE,hits,UNDER,3.6,0.8,,-2.8,,,sdio_lines,0.0,H
2026-06-24,MLB,CHC@NYM,CHC,Nico Hoerner,,ACTIVE,hits,UNDER,3.6,0.8,,-2.8,,,sdio_lines,3.0,H
2026-06-24,MLB,CHC@NYM,CHC,Dansby Swanson,,ACTIVE,total_bases,UNDER,3.6,0.9,,-2.7,,,sdio_lines,3.0,H
2026-06-24,MLB,CHC@NYM,NYM,Bo Bichette,,ACTIVE,total_bases,UNDER,3.6,0.9,,-2.7,,,sdio_lines,4.0,M
2026-06-24,MLB,CHC@NYM,NYM,Marcus Semien,,ACTIVE,total_bases,UNDER,3.6,0.9,,-2.7,,,sdio_lines,1.0,H
2026-06-24,MLB,CHC@NYM,CHC,Michael Conforto,,ACTIVE,total_bases,UNDER,3.6,1,,-2.6,,,sdio_lines,,PENDING
2026-06-24,MLB,CHC@NYM,NYM,Jared Young,,ACTIVE,total_bases,UNDER,3.6,1,,-2.6,,,sdio_lines,0.0,H
2026-06-24,MLB,CHC@NYM,NYM,Carson Benge,,ACTIVE,hits,UNDER,3.6,1,,-2.6,,,sdio_lines,0.0,H
2026-06-24,MLB,CHC@NYM,NYM,Brett Baty,,ACTIVE,total_bases,UNDER,3.6,1,,-2.6,,,sdio_lines,0.0,H
2026-06-24,MLB,CHC@NYM,CHC,Pete Crow-Armstrong,,ACTIVE,hits,UNDER,3.6,1.1,,-2.5,,,sdio_lines,1.0,H
2026-06-24,MLB,CHC@NYM,CHC,Carson Kelly,,ACTIVE,total_bases,UNDER,3.6,1.1,,-2.5,,,sdio_lines,1.0,H
2026-06-24,MLB,CHC@NYM,NYM,Carson Benge,,ACTIVE,total_bases,UNDER,3.6,1.1,,-2.5,,,sdio_lines,0.0,H
2026-06-24,MLB,CHC@NYM,CHC,Alex Bregman,,ACTIVE,hits,UNDER,3.6,1.2,,-2.4,,,sdio_lines,0.0,H
2026-06-24,MLB,CHC@NYM,CHC,Ian Happ,,ACTIVE,hits,UNDER,3.6,1.2,,-2.4,,,sdio_lines,0.0,H
2026-06-24,MLB,CHC@NYM,NYM,Juan Soto,,ACTIVE,hits,UNDER,3.6,1.2,,-2.4,,,sdio_lines,,PENDING
2026-06-24,MLB,CHC@NYM,NYM,Mark Vientos,,ACTIVE,total_bases,UNDER,3.6,1.2,,-2.4,,,sdio_lines,3.0,H
2026-06-24,MLB,CHC@NYM,NYM,A.J. Ewing,,ACTIVE,total_bases,UNDER,3.6,1.2,,-2.4,,,sdio_lines,4.0,M
2026-06-24,MLB,CHC@NYM,CHC,Alex Bregman,,ACTIVE,total_bases,UNDER,3.6,1.3,,-2.3,,,sdio_lines,0.0,H
2026-06-24,MLB,CHC@NYM,CHC,Michael Busch,,ACTIVE,total_bases,UNDER,3.6,1.3,,-2.3,,,sdio_lines,0.0,H
2026-06-24,MLB,CHC@NYM,CHC,Nico Hoerner,,ACTIVE,total_bases,UNDER,3.6,1.3,,-2.3,,,sdio_lines,3.0,H
2026-06-24,MLB,CHC@NYM,NYM,Nolan McLean,,ACTIVE,earned_runs,UNDER,6,3.7,,-2.3,,,sdio_lines,,PENDING
2026-06-24,MLB,CHC@NYM,CHC,Ian Happ,,ACTIVE,total_bases,UNDER,3.6,1.7,,-1.9,,,sdio_lines,0.0,H
2026-06-24,MLB,CHC@NYM,CHC,Shota Imanaga,,ACTIVE,earned_runs,UNDER,6,4.5,,-1.5,,,sdio_lines,4.0,H
2026-06-24,MLB,CHC@NYM,CHC,Nico Hoerner,,ACTIVE,runs,UNDER,1.2,0.1,,-1.1,,,sdio_lines,3.0,M
2026-06-24,MLB,CHC@NYM,NYM,Bo Bichette,,ACTIVE,rbi,UNDER,1.2,0.1,,-1.1,,,sdio_lines,1.0,H
2026-06-24,MLB,CHC@NYM,CHC,Alex Bregman,,ACTIVE,rbi,UNDER,1.2,0.2,,-1,,,sdio_lines,0.0,H
2026-06-24,MLB,CHC@NYM,CHC,Carson Kelly,,ACTIVE,runs,UNDER,1.2,0.2,,-1,,,sdio_lines,2.0,M
2026-06-24,MLB,CHC@NYM,CHC,Michael Conforto,,ACTIVE,runs,UNDER,1.2,0.2,,-1,,,sdio_lines,,PENDING
2026-06-24,MLB,CHC@NYM,CHC,Seiya Suzuki,,ACTIVE,rbi,UNDER,1.2,0.2,,-1,,,sdio_lines,0.0,H
