date,league,matchup,team,player,role,status,stat,direction,market_line,tc_projection,tc_target,edge,threshold,raw_average,source,actual,result
2026-06-27,WNBA,PHX@TOR,,TOTAL,GAME,ACTIVE,TOTAL,N/A,176.5,,,,,,ESPN DraftKings embedded,,PENDING
2026-06-27,WNBA,LA@IND,,TOTAL,GAME,ACTIVE,TOTAL,N/A,179.5,,,,,,ESPN DraftKings embedded,,PENDING
2026-06-27,WNBA,ATL@SEA,,TOTAL,GAME,ACTIVE,TOTAL,N/A,168.5,,,,,,ESPN DraftKings embedded,,PENDING
2026-06-27,MLB,NYY@BOS,NYY,Gerrit Cole,,ACTIVE,strikeouts,UNDER,7.2,1.1,,-6.1,,,sdio_lines,,PENDING
2026-06-27,MLB,NYY@BOS,NYY,Gerrit Cole,,ACTIVE,hits_allowed,UNDER,7.2,5.3,,-1.9,,,sdio_lines,,PENDING
2026-06-27,MLB,NYY@BOS,NYY,Austin Wells,,ACTIVE,total_bases,UNDER,2,0.6,,-1.4,,,sdio_lines,,PENDING
2026-06-27,MLB,NYY@BOS,BOS,Masataka Yoshida,,ACTIVE,hits,UNDER,2,0.7,,-1.3,,,sdio_lines,,PENDING
2026-06-27,MLB,NYY@BOS,NYY,Cody Bellinger,,ACTIVE,hits,UNDER,2,0.8,,-1.2,,,sdio_lines,,PENDING
2026-06-27,MLB,NYY@BOS,BOS,Caleb Durbin,,ACTIVE,total_bases,UNDER,2,0.9,,-1.1,,,sdio_lines,,PENDING
2026-06-27,MLB,NYY@BOS,BOS,Masataka Yoshida,,ACTIVE,total_bases,UNDER,2,1,,-1,,,sdio_lines,,PENDING
2026-06-27,MLB,NYY@BOS,NYY,Max Schuemann,,ACTIVE,total_bases,UNDER,2,1.1,,-0.9,,,sdio_lines,,PENDING
2026-06-27,MLB,NYY@BOS,NYY,Paul Goldschmidt,,ACTIVE,hits,UNDER,2,1.1,,-0.9,,,sdio_lines,,PENDING
2026-06-27,MLB,NYY@BOS,BOS,Ceddanne Rafaela,,ACTIVE,hits,UNDER,2,1.1,,-0.9,,,sdio_lines,,PENDING
2026-06-27,MLB,NYY@BOS,NYY,Anthony Volpe,,ACTIVE,total_bases,UNDER,2,1.2,,-0.8,,,sdio_lines,,PENDING
2026-06-27,MLB,NYY@BOS,BOS,Willson Contreras,,ACTIVE,total_bases,UNDER,2,1.2,,-0.8,,,sdio_lines,,PENDING
2026-06-27,MLB,NYY@BOS,NYY,Ben Rice,,ACTIVE,hits,UNDER,2,1.3,,-0.7,,,sdio_lines,,PENDING
2026-06-27,MLB,NYY@BOS,NYY,Cody Bellinger,,ACTIVE,total_bases,UNDER,2,1.4,,-0.6,,,sdio_lines,,PENDING
2026-06-27,MLB,NYY@BOS,BOS,Ceddanne Rafaela,,ACTIVE,rbi,UNDER,0.7,0.1,,-0.6,,,sdio_lines,,PENDING
2026-06-27,MLB,NYY@BOS,BOS,Ceddanne Rafaela,,ACTIVE,runs,UNDER,0.7,0.1,,-0.6,,,sdio_lines,,PENDING
2026-06-27,MLB,NYY@BOS,BOS,Wilyer Abreu,,ACTIVE,total_bases,UNDER,2,1.4,,-0.6,,,sdio_lines,,PENDING
2026-06-27,MLB,NYY@BOS,NYY,Anthony Volpe,,ACTIVE,rbi,UNDER,0.7,0.2,,-0.5,,,sdio_lines,,PENDING
2026-06-27,MLB,NYY@BOS,NYY,Austin Wells,,ACTIVE,hits,UNDER,0.7,0.2,,-0.5,,,sdio_lines,,PENDING
2026-06-27,MLB,NYY@BOS,BOS,Caleb Durbin,,ACTIVE,hits,OVER,0.7,1.2,,0.5,,,sdio_lines,,PENDING
2026-06-27,MLB,NYY@BOS,BOS,Jarren Duran,,ACTIVE,total_bases,UNDER,2,1.5,,-0.5,,,sdio_lines,,PENDING
2026-06-27,MLB,NYY@BOS,BOS,Willson Contreras,,ACTIVE,rbi,UNDER,0.7,0.2,,-0.5,,,sdio_lines,,PENDING
2026-06-27,MLB,NYY@BOS,NYY,Gerrit Cole,,ACTIVE,earned_runs,OVER,3.3,3.7,,0.4,,,sdio_lines,,PENDING
2026-06-27,MLB,NYY@BOS,NYY,Paul Goldschmidt,,ACTIVE,rbi,OVER,0.7,1.1,,0.4,,,sdio_lines,,PENDING
2026-06-27,MLB,NYY@BOS,NYY,Anthony Volpe,,ACTIVE,hits,UNDER,0.7,0.4,,-0.3,,,sdio_lines,,PENDING
2026-06-27,MLB,NYY@BOS,NYY,Anthony Volpe,,ACTIVE,runs,UNDER,0.7,0.4,,-0.3,,,sdio_lines,,PENDING
2026-06-27,MLB,NYY@BOS,NYY,Amed Rosario,,ACTIVE,total_bases,UNDER,2,1.7,,-0.3,,,sdio_lines,,PENDING
2026-06-27,MLB,NYY@BOS,NYY,Austin Wells,,ACTIVE,runs,UNDER,0.7,0.4,,-0.3,,,sdio_lines,,PENDING
2026-06-27,MLB,NYY@BOS,NYY,Cody Bellinger,,ACTIVE,runs,UNDER,0.7,0.4,,-0.3,,,sdio_lines,,PENDING
2026-06-27,MLB,NYY@BOS,NYY,Max Schuemann,,ACTIVE,hits,UNDER,0.7,0.4,,-0.3,,,sdio_lines,,PENDING
2026-06-27,MLB,NYY@BOS,NYY,Ben Rice,,ACTIVE,rbi,OVER,0.7,1,,0.3,,,sdio_lines,,PENDING
2026-06-27,MLB,NYY@BOS,BOS,Ceddanne Rafaela,,ACTIVE,total_bases,UNDER,2,1.7,,-0.3,,,sdio_lines,,PENDING
2026-06-27,MLB,NYY@BOS,BOS,Caleb Durbin,,ACTIVE,runs,UNDER,0.7,0.4,,-0.3,,,sdio_lines,,PENDING
2026-06-27,MLB,NYY@BOS,BOS,Wilyer Abreu,,ACTIVE,runs,UNDER,0.7,0.4,,-0.3,,,sdio_lines,,PENDING
2026-06-27,MLB,NYY@BOS,BOS,Willson Contreras,,ACTIVE,hits,OVER,0.7,1,,0.3,,,sdio_lines,,PENDING
2026-06-27,MLB,NYY@BOS,BOS,Willson Contreras,,ACTIVE,runs,UNDER,0.7,0.4,,-0.3,,,sdio_lines,,PENDING
