date,league,matchup,team,player,role,status,stat,direction,market_line,tc_projection,tc_target,edge,threshold,raw_average,source,actual,result
2026-07-12,WNBA,NY@TOR,NY,Breanna Stewart,START,ACTIVE,PTS,OVER,13.6,15.4,13.6,1.8,0.5,15.4,SELF_EDGE,,PENDING
2026-07-12,WNBA,NY@TOR,NY,Breanna Stewart,START,ACTIVE,REB,OVER,5.6,6.4,5.6,0.8,0.5,6.4,SELF_EDGE,,PENDING
2026-07-12,WNBA,NY@TOR,NY,Jonquel Jones,START,ACTIVE,PTS,OVER,11.3,12.8,11.3,1.5,0.5,12.8,SELF_EDGE,,PENDING
2026-07-12,WNBA,NY@TOR,NY,Jonquel Jones,START,ACTIVE,REB,OVER,6.9,7.8,6.9,0.9,0.5,7.8,SELF_EDGE,,PENDING
2026-07-12,WNBA,NY@TOR,NY,Pauline Astier,START,ACTIVE,PTS,OVER,8.8,10.0,8.8,1.2,0.5,10.0,SELF_EDGE,,PENDING
2026-07-12,WNBA,NY@TOR,NY,Pauline Astier,START,ACTIVE,AST,OVER,3.3,3.8,3.3,0.5,0.5,3.8,SELF_EDGE,,PENDING
2026-07-12,WNBA,NY@TOR,NY,Marine Johannes,BENCH,ACTIVE,PTS,OVER,8.8,10.0,8.8,1.2,0.5,10.0,SELF_EDGE,,PENDING
2026-07-12,WNBA,NY@TOR,NY,Han Xu,BENCH,ACTIVE,PTS,OVER,9.9,11.2,9.9,1.3,0.5,11.2,SELF_EDGE,,PENDING
2026-07-12,WNBA,NY@TOR,NY,Han Xu,BENCH,ACTIVE,REB,OVER,3.7,4.2,3.7,0.5,0.5,4.2,SELF_EDGE,,PENDING
2026-07-12,WNBA,NY@TOR,NY,Rebekah Gardner,BENCH,ACTIVE,PTS,OVER,7.1,8.1,7.1,1.0,0.5,8.1,SELF_EDGE,,PENDING
2026-07-12,WNBA,NY@TOR,NY,Satou Sabally,BENCH,ACTIVE,PTS,OVER,13.6,15.5,13.6,1.9,0.5,15.5,SELF_EDGE,,PENDING
2026-07-12,WNBA,NY@TOR,NY,Satou Sabally,BENCH,ACTIVE,REB,FLAT,3.6,4.1,3.6,0.5,0.5,4.1,SELF_EDGE,,PENDING
2026-07-12,WNBA,NY@TOR,NY,Sabrina Ionescu,START,ACTIVE,PTS,OVER,9.0,10.2,9.0,1.2,0.5,10.2,SELF_EDGE,,PENDING
2026-07-12,WNBA,NY@TOR,NY,Leonie Fiebich,START,ACTIVE,PTS,OVER,7.6,8.6,7.6,1.0,0.5,8.6,SELF_EDGE,,PENDING
2026-07-12,WNBA,NY@TOR,NY,Julie Vanloo,BENCH,ACTIVE,PTS,OVER,7.9,9.0,7.9,1.1,0.5,9.0,SELF_EDGE,,PENDING
2026-07-12,WNBA,NY@TOR,NY,Julie Vanloo,BENCH,ACTIVE,AST,OVER,7.3,8.3,7.3,1.0,0.5,8.3,SELF_EDGE,,PENDING
2026-07-12,WNBA,NY@TOR,NY,Julie Vanloo,BENCH,ACTIVE,BLK,INVALID,0.5,0.0,0.5,-0.5,0.5,0.0,SELF_EDGE,,PENDING
2026-07-12,WNBA,NY@TOR,NY,Aubrey Griffin,BENCH,ACTIVE,PTS,OVER,5.5,6.2,5.5,0.7,0.5,6.2,SELF_EDGE,,PENDING
2026-07-12,WNBA,NY@TOR,NY,Aubrey Griffin,BENCH,ACTIVE,AST,INVALID,0.5,0.0,0.5,-0.5,0.5,0.0,SELF_EDGE,,PENDING
2026-07-12,WNBA,NY@TOR,NY,Aubrey Griffin,BENCH,ACTIVE,3PM,INVALID,0.5,0.0,0.5,-0.5,0.5,0.0,SELF_EDGE,,PENDING
2026-07-12,WNBA,NY@TOR,NY,Aubrey Griffin,BENCH,ACTIVE,STL,INVALID,0.5,0.0,0.5,-0.5,0.5,0.0,SELF_EDGE,,PENDING
2026-07-12,WNBA,NY@TOR,NY,Aubrey Griffin,BENCH,ACTIVE,BLK,INVALID,0.5,0.0,0.5,-0.5,0.5,0.0,SELF_EDGE,,PENDING
2026-07-12,WNBA,NY@TOR,NY,Raquel Carrera,BENCH,ACTIVE,PTS,OVER,8.3,9.4,8.3,1.1,0.5,9.4,SELF_EDGE,,PENDING
2026-07-12,WNBA,NY@TOR,NY,Raquel Carrera,BENCH,ACTIVE,REB,OVER,5.0,5.7,5.0,0.7,0.5,5.7,SELF_EDGE,,PENDING
2026-07-12,WNBA,NY@TOR,NY,Alex Fowler,BENCH,ACTIVE,PTS,OVER,8.5,9.7,8.5,1.2,0.5,9.7,SELF_EDGE,,PENDING
2026-07-12,WNBA,NY@TOR,NY,Alex Fowler,BENCH,ACTIVE,REB,INVALID,0.5,0.0,0.5,-0.5,0.5,0.0,SELF_EDGE,,PENDING
2026-07-12,WNBA,NY@TOR,NY,Alex Fowler,BENCH,ACTIVE,BLK,INVALID,0.5,0.0,0.5,-0.5,0.5,0.0,SELF_EDGE,,PENDING
