date,league,matchup,team,player,role,status,stat,direction,market_line,tc_projection,tc_target,edge,threshold,raw_average,source,actual,result
2026-07-03,WNBA,MIN@NY,NY,Satou Sabally,BENCH,ACTIVE,PTS,OVER,13.5,15.5,13.5,2.0,2.0,15.5,ESPN Core API (self-edge),,PENDING
2026-07-03,WNBA,CHI@LV,LV,A'ja Wilson,START,ACTIVE,PTS,OVER,17.5,20.0,17.5,2.5,2.0,20.0,ESPN Core API (self-edge),30.0,H
2026-07-03,WNBA,CHI@LV,LV,Chennedy Carter,BENCH,ACTIVE,PTS,OVER,17.5,20.0,17.5,2.5,2.0,20.0,ESPN Core API (self-edge),11.0,M
2026-07-03,MLB,PIT@WSH,WSH,Zack Littell,,ACTIVE,hits_allowed,UNDER,7.1,2.1,,-5,,,sdio_lines,,PENDING
2026-07-03,MLB,PIT@WSH,PIT,Braxton Ashcraft,,ACTIVE,strikeouts,UNDER,7.1,3.5,,-3.6,,,sdio_lines,,PENDING
2026-07-03,MLB,PIT@WSH,PIT,Braxton Ashcraft,,ACTIVE,earned_runs,OVER,3.2,5.3,,2.1,,,sdio_lines,,PENDING
2026-07-03,MLB,PIT@WSH,WSH,Zack Littell,,ACTIVE,earned_runs,UNDER,3.2,1.3,,-1.9,,,sdio_lines,,PENDING
2026-07-03,MLB,PIT@WSH,WSH,Zack Littell,,ACTIVE,strikeouts,UNDER,4.5,2.7,,-1.8,,,sdio_lines,,PENDING
2026-07-03,MLB,PIT@WSH,PIT,Brandon Lowe,,ACTIVE,total_bases,UNDER,3.2,1.5,,-1.7,,,sdio_lines,,PENDING
2026-07-03,MLB,PIT@WSH,PIT,Brandon Lowe,,ACTIVE,hits,UNDER,1.9,0.6,,-1.3,,,sdio_lines,,PENDING
2026-07-03,MLB,PIT@WSH,PIT,Bryan Reynolds,,ACTIVE,hits,UNDER,1.9,0.7,,-1.2,,,sdio_lines,,PENDING
2026-07-03,MLB,PIT@WSH,PIT,Ryan O'Hearn,,ACTIVE,hits,UNDER,1.9,0.7,,-1.2,,,sdio_lines,,PENDING
2026-07-03,MLB,PIT@WSH,PIT,Nick Gonzales,,ACTIVE,hits,UNDER,1.9,0.7,,-1.2,,,sdio_lines,,PENDING
2026-07-03,MLB,PIT@WSH,WSH,Drew Millas,,ACTIVE,total_bases,UNDER,1.9,0.7,,-1.2,,,sdio_lines,,PENDING
2026-07-03,MLB,PIT@WSH,WSH,Curtis Mead,,ACTIVE,hits,UNDER,1.9,0.7,,-1.2,,,sdio_lines,,PENDING
