date,matchup,team,name,stat,raw_avg,tc_proj,actual,diff,result,minutes,source
2026-07-04,CHI@LV,LV,Chennedy Carter,PTS,20.0,20.0,4,-16.0,MISS,11,daily_pipeline_fallback
