name,team,sport,stat,matchup,projection,line,edge,direction,reason
Juan Soto,NYM,mlb,HR,ATH@ARI,0.12,0.0,0.12,OVER,"Marginal +EV opportunity: Juan Soto is projected for 0.1 HR vs a line of 0.0, giving a OVER edge of 0.12. Based on recent form, opponent matchup, and game context."
Juan Soto,NYM,mlb,RBI,ATH@ARI,0.56,0.0,0.56,OVER,"Marginal +EV opportunity: Juan Soto is projected for 0.6 RBI vs a line of 0.0, giving a OVER edge of 0.56. Based on recent form, opponent matchup, and game context."
Juan Soto,NYM,mlb,R,ATH@ARI,0.57,0.0,0.57,OVER,"Marginal +EV opportunity: Juan Soto is projected for 0.6 R vs a line of 0.0, giving a OVER edge of 0.57. Based on recent form, opponent matchup, and game context."
Juan Soto,NYM,mlb,SB,ATH@ARI,0.11,0.0,0.11,OVER,Juan Soto shows OVER value at 0.0 SB. TC projection: 0.1 — edge: 0.11. Marginal conviction based on usage rate and defensive matchup.
Juan Soto,NYM,mlb,TB,ATH@ARI,1.75,0.0,1.75,OVER,"Moderate +EV opportunity: Juan Soto is projected for 1.8 TB vs a line of 0.0, giving a OVER edge of 1.75. Based on recent form, opponent matchup, and game context."
Juan Soto,NYM,mlb,BB,ATH@ARI,0.36,0.0,0.36,OVER,Targeting Juan Soto OVER 0.0 BB. Model projects 0.4 (0.36 edge). Recent trends and opponent weakness support this play.
Juan Soto,NYM,mlb,K,ATH@ARI,0.9,0.0,0.9,OVER,Juan Soto shows OVER value at 0.0 K. TC projection: 0.9 — edge: 0.90. Marginal conviction based on usage rate and defensive matchup.
Juan Soto,NYM,mlb,AVG,ATH@ARI,0.285,0.0,0.285,OVER,"Marginal +EV opportunity: Juan Soto is projected for 0.3 AVG vs a line of 0.0, giving a OVER edge of 0.28. Based on recent form, opponent matchup, and game context."
Ronald Acuna,ATL,mlb,H,ATH@ARI,0.89,0.0,0.89,OVER,"Marginal +EV opportunity: Ronald Acuna is projected for 0.9 H vs a line of 0.0, giving a OVER edge of 0.89. Based on recent form, opponent matchup, and game context."
Ronald Acuna,ATL,mlb,HR,ATH@ARI,0.14,0.0,0.14,OVER,"Marginal +EV opportunity: Ronald Acuna is projected for 0.1 HR vs a line of 0.0, giving a OVER edge of 0.14. Based on recent form, opponent matchup, and game context."
Ronald Acuna,ATL,mlb,RBI,ATH@ARI,0.65,0.0,0.65,OVER,Targeting Ronald Acuna OVER 0.0 RBI. Model projects 0.7 (0.65 edge). Recent trends and opponent weakness support this play.
Ronald Acuna,ATL,mlb,R,ATH@ARI,0.53,0.0,0.53,OVER,Targeting Ronald Acuna OVER 0.0 R. Model projects 0.5 (0.53 edge). Recent trends and opponent weakness support this play.
Ronald Acuna,ATL,mlb,SB,ATH@ARI,0.14,0.0,0.14,OVER,Ronald Acuna shows OVER value at 0.0 SB. TC projection: 0.1 — edge: 0.14. Marginal conviction based on usage rate and defensive matchup.
Ronald Acuna,ATL,mlb,TB,ATH@ARI,1.59,0.0,1.59,OVER,Ronald Acuna shows OVER value at 0.0 TB. TC projection: 1.6 — edge: 1.59. Moderate conviction based on usage rate and defensive matchup.
Ronald Acuna,ATL,mlb,BB,ATH@ARI,0.41,0.0,0.41,OVER,"Marginal +EV opportunity: Ronald Acuna is projected for 0.4 BB vs a line of 0.0, giving a OVER edge of 0.41. Based on recent form, opponent matchup, and game context."
Ronald Acuna,ATL,mlb,K,ATH@ARI,0.8,0.0,0.8,OVER,Targeting Ronald Acuna OVER 0.0 K. Model projects 0.8 (0.80 edge). Recent trends and opponent weakness support this play.
Ronald Acuna,ATL,mlb,AVG,ATH@ARI,0.231,0.0,0.231,OVER,Targeting Ronald Acuna OVER 0.0 AVG. Model projects 0.2 (0.23 edge). Recent trends and opponent weakness support this play.
Corey Seager,TEX,mlb,H,ATH@ARI,0.99,0.0,0.99,OVER,Corey Seager shows OVER value at 0.0 H. TC projection: 1.0 — edge: 0.99. Marginal conviction based on usage rate and defensive matchup.
Corey Seager,TEX,mlb,HR,ATH@ARI,0.11,0.0,0.11,OVER,Targeting Corey Seager OVER 0.0 HR. Model projects 0.1 (0.11 edge). Recent trends and opponent weakness support this play.
Corey Seager,TEX,mlb,RBI,ATH@ARI,0.65,0.0,0.65,OVER,Targeting Corey Seager OVER 0.0 RBI. Model projects 0.7 (0.65 edge). Recent trends and opponent weakness support this play.
Corey Seager,TEX,mlb,R,ATH@ARI,0.57,0.0,0.57,OVER,Corey Seager shows OVER value at 0.0 R. TC projection: 0.6 — edge: 0.57. Marginal conviction based on usage rate and defensive matchup.
Corey Seager,TEX,mlb,SB,ATH@ARI,0.12,0.0,0.12,OVER,Corey Seager shows OVER value at 0.0 SB. TC projection: 0.1 — edge: 0.12. Marginal conviction based on usage rate and defensive matchup.
Corey Seager,TEX,mlb,TB,ATH@ARI,1.32,0.0,1.32,OVER,"Moderate +EV opportunity: Corey Seager is projected for 1.3 TB vs a line of 0.0, giving a OVER edge of 1.32. Based on recent form, opponent matchup, and game context."
Corey Seager,TEX,mlb,BB,ATH@ARI,0.38,0.0,0.38,OVER,"Marginal +EV opportunity: Corey Seager is projected for 0.4 BB vs a line of 0.0, giving a OVER edge of 0.38. Based on recent form, opponent matchup, and game context."
Corey Seager,TEX,mlb,K,ATH@ARI,0.7,0.0,0.7,OVER,"Marginal +EV opportunity: Corey Seager is projected for 0.7 K vs a line of 0.0, giving a OVER edge of 0.70. Based on recent form, opponent matchup, and game context."
Corey Seager,TEX,mlb,AVG,ATH@ARI,0.228,0.0,0.228,OVER,Corey Seager shows OVER value at 0.0 AVG. TC projection: 0.2 — edge: 0.23. Marginal conviction based on usage rate and defensive matchup.
Aaron Judge,NYY,mlb,H,ATH@ARI,0.95,0.0,0.95,OVER,Aaron Judge shows OVER value at 0.0 H. TC projection: 0.9 — edge: 0.95. Marginal conviction based on usage rate and defensive matchup.
Aaron Judge,NYY,mlb,HR,ATH@ARI,0.13,0.0,0.13,OVER,Targeting Aaron Judge OVER 0.0 HR. Model projects 0.1 (0.13 edge). Recent trends and opponent weakness support this play.
Aaron Judge,NYY,mlb,RBI,ATH@ARI,0.48,0.0,0.48,OVER,Aaron Judge shows OVER value at 0.0 RBI. TC projection: 0.5 — edge: 0.48. Marginal conviction based on usage rate and defensive matchup.
Aaron Judge,NYY,mlb,R,ATH@ARI,0.45,0.0,0.45,OVER,Aaron Judge shows OVER value at 0.0 R. TC projection: 0.5 — edge: 0.45. Marginal conviction based on usage rate and defensive matchup.
Aaron Judge,NYY,mlb,SB,ATH@ARI,0.11,0.0,0.11,OVER,Aaron Judge shows OVER value at 0.0 SB. TC projection: 0.1 — edge: 0.11. Marginal conviction based on usage rate and defensive matchup.
Aaron Judge,NYY,mlb,TB,ATH@ARI,1.7,0.0,1.7,OVER,Targeting Aaron Judge OVER 0.0 TB. Model projects 1.7 (1.70 edge). Recent trends and opponent weakness support this play.
Aaron Judge,NYY,mlb,BB,ATH@ARI,0.33,0.0,0.33,OVER,Targeting Aaron Judge OVER 0.0 BB. Model projects 0.3 (0.33 edge). Recent trends and opponent weakness support this play.
Aaron Judge,NYY,mlb,K,ATH@ARI,1.0,0.0,1.0,OVER,"Marginal +EV opportunity: Aaron Judge is projected for 1.0 K vs a line of 0.0, giving a OVER edge of 1.00. Based on recent form, opponent matchup, and game context."
Aaron Judge,NYY,mlb,AVG,ATH@ARI,0.246,0.0,0.246,OVER,Aaron Judge shows OVER value at 0.0 AVG. TC projection: 0.2 — edge: 0.25. Marginal conviction based on usage rate and defensive matchup.
Mike Trout,LAA,mlb,H,ATH@ARI,0.9,0.0,0.9,OVER,Mike Trout shows OVER value at 0.0 H. TC projection: 0.9 — edge: 0.90. Marginal conviction based on usage rate and defensive matchup.
Mike Trout,LAA,mlb,HR,ATH@ARI,0.11,0.0,0.11,OVER,"Marginal +EV opportunity: Mike Trout is projected for 0.1 HR vs a line of 0.0, giving a OVER edge of 0.11. Based on recent form, opponent matchup, and game context."
Mike Trout,LAA,mlb,RBI,ATH@ARI,0.63,0.0,0.63,OVER,"Marginal +EV opportunity: Mike Trout is projected for 0.6 RBI vs a line of 0.0, giving a OVER edge of 0.63. Based on recent form, opponent matchup, and game context."
Mike Trout,LAA,mlb,R,ATH@ARI,0.59,0.0,0.59,OVER,Targeting Mike Trout OVER 0.0 R. Model projects 0.6 (0.59 edge). Recent trends and opponent weakness support this play.
Mike Trout,LAA,mlb,SB,ATH@ARI,0.14,0.0,0.14,OVER,"Marginal +EV opportunity: Mike Trout is projected for 0.1 SB vs a line of 0.0, giving a OVER edge of 0.14. Based on recent form, opponent matchup, and game context."
Mike Trout,LAA,mlb,TB,ATH@ARI,1.77,0.0,1.77,OVER,Targeting Mike Trout OVER 0.0 TB. Model projects 1.8 (1.77 edge). Recent trends and opponent weakness support this play.
Mike Trout,LAA,mlb,BB,ATH@ARI,0.35,0.0,0.35,OVER,Mike Trout shows OVER value at 0.0 BB. TC projection: 0.3 — edge: 0.35. Marginal conviction based on usage rate and defensive matchup.
Mike Trout,LAA,mlb,K,ATH@ARI,1.0,0.0,1.0,OVER,Targeting Mike Trout OVER 0.0 K. Model projects 1.0 (1.00 edge). Recent trends and opponent weakness support this play.
Mike Trout,LAA,mlb,AVG,ATH@ARI,0.224,0.0,0.224,OVER,Targeting Mike Trout OVER 0.0 AVG. Model projects 0.2 (0.22 edge). Recent trends and opponent weakness support this play.
Juan Soto,NYM,mlb,H,BAL@BOS,1.02,0.0,1.02,OVER,Targeting Juan Soto OVER 0.0 H. Model projects 1.0 (1.02 edge). Recent trends and opponent weakness support this play.
Juan Soto,NYM,mlb,HR,BAL@BOS,0.11,0.0,0.11,OVER,"Marginal +EV opportunity: Juan Soto is projected for 0.1 HR vs a line of 0.0, giving a OVER edge of 0.11. Based on recent form, opponent matchup, and game context."
Juan Soto,NYM,mlb,RBI,BAL@BOS,0.5,0.0,0.5,OVER,"Marginal +EV opportunity: Juan Soto is projected for 0.5 RBI vs a line of 0.0, giving a OVER edge of 0.50. Based on recent form, opponent matchup, and game context."
Juan Soto,NYM,mlb,R,BAL@BOS,0.66,0.0,0.66,OVER,Targeting Juan Soto OVER 0.0 R. Model projects 0.7 (0.66 edge). Recent trends and opponent weakness support this play.
Juan Soto,NYM,mlb,SB,BAL@BOS,0.14,0.0,0.14,OVER,Juan Soto shows OVER value at 0.0 SB. TC projection: 0.1 — edge: 0.14. Marginal conviction based on usage rate and defensive matchup.
Juan Soto,NYM,mlb,TB,BAL@BOS,1.77,0.0,1.77,OVER,Targeting Juan Soto OVER 0.0 TB. Model projects 1.8 (1.77 edge). Recent trends and opponent weakness support this play.
Juan Soto,NYM,mlb,BB,BAL@BOS,0.38,0.0,0.38,OVER,"Marginal +EV opportunity: Juan Soto is projected for 0.4 BB vs a line of 0.0, giving a OVER edge of 0.38. Based on recent form, opponent matchup, and game context."
Juan Soto,NYM,mlb,K,BAL@BOS,0.8,0.0,0.8,OVER,Targeting Juan Soto OVER 0.0 K. Model projects 0.8 (0.80 edge). Recent trends and opponent weakness support this play.
Juan Soto,NYM,mlb,AVG,BAL@BOS,0.212,0.0,0.212,OVER,Juan Soto shows OVER value at 0.0 AVG. TC projection: 0.2 — edge: 0.21. Marginal conviction based on usage rate and defensive matchup.
Yordan Alvarez,HOU,mlb,H,BAL@BOS,0.81,0.0,0.81,OVER,Targeting Yordan Alvarez OVER 0.0 H. Model projects 0.8 (0.81 edge). Recent trends and opponent weakness support this play.
Yordan Alvarez,HOU,mlb,HR,BAL@BOS,0.1,0.0,0.1,OVER,"Marginal +EV opportunity: Yordan Alvarez is projected for 0.1 HR vs a line of 0.0, giving a OVER edge of 0.10. Based on recent form, opponent matchup, and game context."
Yordan Alvarez,HOU,mlb,RBI,BAL@BOS,0.62,0.0,0.62,OVER,Targeting Yordan Alvarez OVER 0.0 RBI. Model projects 0.6 (0.62 edge). Recent trends and opponent weakness support this play.
Yordan Alvarez,HOU,mlb,R,BAL@BOS,0.65,0.0,0.65,OVER,Yordan Alvarez shows OVER value at 0.0 R. TC projection: 0.7 — edge: 0.65. Marginal conviction based on usage rate and defensive matchup.
Yordan Alvarez,HOU,mlb,SB,BAL@BOS,0.14,0.0,0.14,OVER,"Marginal +EV opportunity: Yordan Alvarez is projected for 0.1 SB vs a line of 0.0, giving a OVER edge of 0.14. Based on recent form, opponent matchup, and game context."
Yordan Alvarez,HOU,mlb,TB,BAL@BOS,1.34,0.0,1.34,OVER,Yordan Alvarez shows OVER value at 0.0 TB. TC projection: 1.3 — edge: 1.34. Moderate conviction based on usage rate and defensive matchup.
Yordan Alvarez,HOU,mlb,BB,BAL@BOS,0.43,0.0,0.43,OVER,"Marginal +EV opportunity: Yordan Alvarez is projected for 0.4 BB vs a line of 0.0, giving a OVER edge of 0.43. Based on recent form, opponent matchup, and game context."
Yordan Alvarez,HOU,mlb,K,BAL@BOS,0.7,0.0,0.7,OVER,"Marginal +EV opportunity: Yordan Alvarez is projected for 0.7 K vs a line of 0.0, giving a OVER edge of 0.70. Based on recent form, opponent matchup, and game context."
Yordan Alvarez,HOU,mlb,AVG,BAL@BOS,0.248,0.0,0.248,OVER,Targeting Yordan Alvarez OVER 0.0 AVG. Model projects 0.2 (0.25 edge). Recent trends and opponent weakness support this play.
Freddie Freeman,LAD,mlb,H,BAL@BOS,0.83,0.0,0.83,OVER,"Marginal +EV opportunity: Freddie Freeman is projected for 0.8 H vs a line of 0.0, giving a OVER edge of 0.83. Based on recent form, opponent matchup, and game context."
Freddie Freeman,LAD,mlb,HR,BAL@BOS,0.11,0.0,0.11,OVER,Freddie Freeman shows OVER value at 0.0 HR. TC projection: 0.1 — edge: 0.11. Marginal conviction based on usage rate and defensive matchup.
Freddie Freeman,LAD,mlb,RBI,BAL@BOS,0.58,0.0,0.58,OVER,Freddie Freeman shows OVER value at 0.0 RBI. TC projection: 0.6 — edge: 0.58. Marginal conviction based on usage rate and defensive matchup.
Freddie Freeman,LAD,mlb,R,BAL@BOS,0.51,0.0,0.51,OVER,"Marginal +EV opportunity: Freddie Freeman is projected for 0.5 R vs a line of 0.0, giving a OVER edge of 0.51. Based on recent form, opponent matchup, and game context."
Freddie Freeman,LAD,mlb,SB,BAL@BOS,0.13,0.0,0.13,OVER,"Marginal +EV opportunity: Freddie Freeman is projected for 0.1 SB vs a line of 0.0, giving a OVER edge of 0.13. Based on recent form, opponent matchup, and game context."
Freddie Freeman,LAD,mlb,TB,BAL@BOS,1.41,0.0,1.41,OVER,"Moderate +EV opportunity: Freddie Freeman is projected for 1.4 TB vs a line of 0.0, giving a OVER edge of 1.41. Based on recent form, opponent matchup, and game context."
Freddie Freeman,LAD,mlb,BB,BAL@BOS,0.44,0.0,0.44,OVER,Freddie Freeman shows OVER value at 0.0 BB. TC projection: 0.4 — edge: 0.44. Marginal conviction based on usage rate and defensive matchup.
Freddie Freeman,LAD,mlb,K,BAL@BOS,0.8,0.0,0.8,OVER,"Marginal +EV opportunity: Freddie Freeman is projected for 0.8 K vs a line of 0.0, giving a OVER edge of 0.80. Based on recent form, opponent matchup, and game context."
Freddie Freeman,LAD,mlb,AVG,BAL@BOS,0.249,0.0,0.249,OVER,"Marginal +EV opportunity: Freddie Freeman is projected for 0.2 AVG vs a line of 0.0, giving a OVER edge of 0.25. Based on recent form, opponent matchup, and game context."
Mike Trout,LAA,mlb,H,BAL@BOS,1.03,0.0,1.03,OVER,Mike Trout shows OVER value at 0.0 H. TC projection: 1.0 — edge: 1.03. Moderate conviction based on usage rate and defensive matchup.
Mike Trout,LAA,mlb,HR,BAL@BOS,0.13,0.0,0.13,OVER,Targeting Mike Trout OVER 0.0 HR. Model projects 0.1 (0.13 edge). Recent trends and opponent weakness support this play.
Mike Trout,LAA,mlb,RBI,BAL@BOS,0.61,0.0,0.61,OVER,Mike Trout shows OVER value at 0.0 RBI. TC projection: 0.6 — edge: 0.61. Marginal conviction based on usage rate and defensive matchup.
Mike Trout,LAA,mlb,R,BAL@BOS,0.63,0.0,0.63,OVER,Targeting Mike Trout OVER 0.0 R. Model projects 0.6 (0.63 edge). Recent trends and opponent weakness support this play.
Mike Trout,LAA,mlb,SB,BAL@BOS,0.13,0.0,0.13,OVER,Mike Trout shows OVER value at 0.0 SB. TC projection: 0.1 — edge: 0.13. Marginal conviction based on usage rate and defensive matchup.
Mike Trout,LAA,mlb,TB,BAL@BOS,1.46,0.0,1.46,OVER,"Moderate +EV opportunity: Mike Trout is projected for 1.5 TB vs a line of 0.0, giving a OVER edge of 1.46. Based on recent form, opponent matchup, and game context."
Mike Trout,LAA,mlb,BB,BAL@BOS,0.34,0.0,0.34,OVER,"Marginal +EV opportunity: Mike Trout is projected for 0.3 BB vs a line of 0.0, giving a OVER edge of 0.34. Based on recent form, opponent matchup, and game context."
Mike Trout,LAA,mlb,K,BAL@BOS,0.8,0.0,0.8,OVER,Mike Trout shows OVER value at 0.0 K. TC projection: 0.8 — edge: 0.80. Marginal conviction based on usage rate and defensive matchup.
Mike Trout,LAA,mlb,AVG,BAL@BOS,0.27,0.0,0.27,OVER,Mike Trout shows OVER value at 0.0 AVG. TC projection: 0.3 — edge: 0.27. Marginal conviction based on usage rate and defensive matchup.
Aaron Judge,NYY,mlb,H,BAL@BOS,0.98,0.0,0.98,OVER,Targeting Aaron Judge OVER 0.0 H. Model projects 1.0 (0.98 edge). Recent trends and opponent weakness support this play.
Aaron Judge,NYY,mlb,HR,BAL@BOS,0.13,0.0,0.13,OVER,Aaron Judge shows OVER value at 0.0 HR. TC projection: 0.1 — edge: 0.13. Marginal conviction based on usage rate and defensive matchup.
Aaron Judge,NYY,mlb,RBI,BAL@BOS,0.59,0.0,0.59,OVER,Targeting Aaron Judge OVER 0.0 RBI. Model projects 0.6 (0.59 edge). Recent trends and opponent weakness support this play.
Aaron Judge,NYY,mlb,R,BAL@BOS,0.45,0.0,0.45,OVER,"Marginal +EV opportunity: Aaron Judge is projected for 0.5 R vs a line of 0.0, giving a OVER edge of 0.45. Based on recent form, opponent matchup, and game context."
Aaron Judge,NYY,mlb,SB,BAL@BOS,0.1,0.0,0.1,OVER,Aaron Judge shows OVER value at 0.0 SB. TC projection: 0.1 — edge: 0.10. Marginal conviction based on usage rate and defensive matchup.
Aaron Judge,NYY,mlb,TB,BAL@BOS,1.4,0.0,1.4,OVER,"Moderate +EV opportunity: Aaron Judge is projected for 1.4 TB vs a line of 0.0, giving a OVER edge of 1.40. Based on recent form, opponent matchup, and game context."
Aaron Judge,NYY,mlb,BB,BAL@BOS,0.32,0.0,0.32,OVER,"Marginal +EV opportunity: Aaron Judge is projected for 0.3 BB vs a line of 0.0, giving a OVER edge of 0.32. Based on recent form, opponent matchup, and game context."
Aaron Judge,NYY,mlb,K,BAL@BOS,0.8,0.0,0.8,OVER,Targeting Aaron Judge OVER 0.0 K. Model projects 0.8 (0.80 edge). Recent trends and opponent weakness support this play.
Aaron Judge,NYY,mlb,AVG,BAL@BOS,0.275,0.0,0.275,OVER,Targeting Aaron Judge OVER 0.0 AVG. Model projects 0.3 (0.28 edge). Recent trends and opponent weakness support this play.
Shohei Ohtani,LAD,mlb,H,BAL@BOS,0.84,0.0,0.84,OVER,Shohei Ohtani shows OVER value at 0.0 H. TC projection: 0.8 — edge: 0.84. Marginal conviction based on usage rate and defensive matchup.
Shohei Ohtani,LAD,mlb,HR,BAL@BOS,0.12,0.0,0.12,OVER,Targeting Shohei Ohtani OVER 0.0 HR. Model projects 0.1 (0.12 edge). Recent trends and opponent weakness support this play.
Shohei Ohtani,LAD,mlb,RBI,BAL@BOS,0.58,0.0,0.58,OVER,Shohei Ohtani shows OVER value at 0.0 RBI. TC projection: 0.6 — edge: 0.58. Marginal conviction based on usage rate and defensive matchup.
Shohei Ohtani,LAD,mlb,R,BAL@BOS,0.55,0.0,0.55,OVER,"Marginal +EV opportunity: Shohei Ohtani is projected for 0.6 R vs a line of 0.0, giving a OVER edge of 0.55. Based on recent form, opponent matchup, and game context."
Shohei Ohtani,LAD,mlb,SB,BAL@BOS,0.14,0.0,0.14,OVER,Shohei Ohtani shows OVER value at 0.0 SB. TC projection: 0.1 — edge: 0.14. Marginal conviction based on usage rate and defensive matchup.
Shohei Ohtani,LAD,mlb,TB,BAL@BOS,1.84,0.0,1.84,OVER,"Moderate +EV opportunity: Shohei Ohtani is projected for 1.8 TB vs a line of 0.0, giving a OVER edge of 1.84. Based on recent form, opponent matchup, and game context."
Shohei Ohtani,LAD,mlb,BB,BAL@BOS,0.4,0.0,0.4,OVER,Shohei Ohtani shows OVER value at 0.0 BB. TC projection: 0.4 — edge: 0.40. Marginal conviction based on usage rate and defensive matchup.
Shohei Ohtani,LAD,mlb,K,BAL@BOS,0.8,0.0,0.8,OVER,Shohei Ohtani shows OVER value at 0.0 K. TC projection: 0.8 — edge: 0.80. Marginal conviction based on usage rate and defensive matchup.
Shohei Ohtani,LAD,mlb,AVG,BAL@BOS,0.283,0.0,0.283,OVER,Targeting Shohei Ohtani OVER 0.0 AVG. Model projects 0.3 (0.28 edge). Recent trends and opponent weakness support this play.
Jose Ramirez,CLE,mlb,H,CHW@TEX,1.11,0.0,1.11,OVER,Targeting Jose Ramirez OVER 0.0 H. Model projects 1.1 (1.11 edge). Recent trends and opponent weakness support this play.
Jose Ramirez,CLE,mlb,HR,CHW@TEX,0.14,0.0,0.14,OVER,"Marginal +EV opportunity: Jose Ramirez is projected for 0.1 HR vs a line of 0.0, giving a OVER edge of 0.14. Based on recent form, opponent matchup, and game context."
Jose Ramirez,CLE,mlb,RBI,CHW@TEX,0.59,0.0,0.59,OVER,"Marginal +EV opportunity: Jose Ramirez is projected for 0.6 RBI vs a line of 0.0, giving a OVER edge of 0.59. Based on recent form, opponent matchup, and game context."
Jose Ramirez,CLE,mlb,R,CHW@TEX,0.51,0.0,0.51,OVER,Jose Ramirez shows OVER value at 0.0 R. TC projection: 0.5 — edge: 0.51. Marginal conviction based on usage rate and defensive matchup.
Jose Ramirez,CLE,mlb,SB,CHW@TEX,0.1,0.0,0.1,OVER,"Marginal +EV opportunity: Jose Ramirez is projected for 0.1 SB vs a line of 0.0, giving a OVER edge of 0.10. Based on recent form, opponent matchup, and game context."
Jose Ramirez,CLE,mlb,TB,CHW@TEX,1.81,0.0,1.81,OVER,Targeting Jose Ramirez OVER 0.0 TB. Model projects 1.8 (1.81 edge). Recent trends and opponent weakness support this play.
Jose Ramirez,CLE,mlb,BB,CHW@TEX,0.4,0.0,0.4,OVER,"Marginal +EV opportunity: Jose Ramirez is projected for 0.4 BB vs a line of 0.0, giving a OVER edge of 0.40. Based on recent form, opponent matchup, and game context."
Jose Ramirez,CLE,mlb,K,CHW@TEX,0.9,0.0,0.9,OVER,"Marginal +EV opportunity: Jose Ramirez is projected for 0.9 K vs a line of 0.0, giving a OVER edge of 0.90. Based on recent form, opponent matchup, and game context."
Jose Ramirez,CLE,mlb,AVG,CHW@TEX,0.285,0.0,0.285,OVER,"Marginal +EV opportunity: Jose Ramirez is projected for 0.3 AVG vs a line of 0.0, giving a OVER edge of 0.28. Based on recent form, opponent matchup, and game context."
Vladimir Guerrero,TOR,mlb,H,CHW@TEX,0.85,0.0,0.85,OVER,Targeting Vladimir Guerrero OVER 0.0 H. Model projects 0.8 (0.85 edge). Recent trends and opponent weakness support this play.
Vladimir Guerrero,TOR,mlb,HR,CHW@TEX,0.11,0.0,0.11,OVER,"Marginal +EV opportunity: Vladimir Guerrero is projected for 0.1 HR vs a line of 0.0, giving a OVER edge of 0.11. Based on recent form, opponent matchup, and game context."
Vladimir Guerrero,TOR,mlb,RBI,CHW@TEX,0.65,0.0,0.65,OVER,Targeting Vladimir Guerrero OVER 0.0 RBI. Model projects 0.7 (0.65 edge). Recent trends and opponent weakness support this play.
Vladimir Guerrero,TOR,mlb,R,CHW@TEX,0.58,0.0,0.58,OVER,"Marginal +EV opportunity: Vladimir Guerrero is projected for 0.6 R vs a line of 0.0, giving a OVER edge of 0.58. Based on recent form, opponent matchup, and game context."
Vladimir Guerrero,TOR,mlb,SB,CHW@TEX,0.1,0.0,0.1,OVER,Targeting Vladimir Guerrero OVER 0.0 SB. Model projects 0.1 (0.10 edge). Recent trends and opponent weakness support this play.
Vladimir Guerrero,TOR,mlb,TB,CHW@TEX,1.47,0.0,1.47,OVER,Vladimir Guerrero shows OVER value at 0.0 TB. TC projection: 1.5 — edge: 1.47. Moderate conviction based on usage rate and defensive matchup.
Vladimir Guerrero,TOR,mlb,BB,CHW@TEX,0.46,0.0,0.46,OVER,"Marginal +EV opportunity: Vladimir Guerrero is projected for 0.5 BB vs a line of 0.0, giving a OVER edge of 0.46. Based on recent form, opponent matchup, and game context."
Vladimir Guerrero,TOR,mlb,K,CHW@TEX,0.9,0.0,0.9,OVER,Targeting Vladimir Guerrero OVER 0.0 K. Model projects 0.9 (0.90 edge). Recent trends and opponent weakness support this play.
Vladimir Guerrero,TOR,mlb,AVG,CHW@TEX,0.228,0.0,0.228,OVER,"Marginal +EV opportunity: Vladimir Guerrero is projected for 0.2 AVG vs a line of 0.0, giving a OVER edge of 0.23. Based on recent form, opponent matchup, and game context."
Mike Trout,LAA,mlb,H,CHW@TEX,0.91,0.0,0.91,OVER,Mike Trout shows OVER value at 0.0 H. TC projection: 0.9 — edge: 0.91. Marginal conviction based on usage rate and defensive matchup.
Mike Trout,LAA,mlb,HR,CHW@TEX,0.13,0.0,0.13,OVER,Mike Trout shows OVER value at 0.0 HR. TC projection: 0.1 — edge: 0.13. Marginal conviction based on usage rate and defensive matchup.
